,medalType,participantType,eventId,eventGender,eventName,disciplineId,disciplineName,gameId,gameName,gameSeason,name,country,ico2,ico3,year
1,SILVER,Athlete,army-rifle-300m-prone-men,Men,army rifle 300m prone men,shooting,Shooting,paris-1900,Paris 1900,Summer,Anders Peter NIELSEN,Denmark,DK,DEN,1900
2,BRONZE,Athlete,army-rifle-300m-prone-men,Men,army rifle 300m prone men,shooting,Shooting,paris-1900,Paris 1900,Summer,Ole ÖSTMO,Norway,NO,NOR,1900
0,GOLD,Athlete,army-rifle-300m-standing-men,Men,army rifle 300m standing men,shooting,Shooting,paris-1900,Paris 1900,Summer,Lars Jörgen MADSEN,Denmark,DK,DEN,1900
1,SILVER,Athlete,army-rifle-300m-standing-men,Men,army rifle 300m standing men,shooting,Shooting,paris-1900,Paris 1900,Summer,Ole ÖSTMO,Norway,NO,NOR,1900
2,BRONZE,Athlete,army-rifle-300m-standing-men,Men,army rifle 300m standing men,shooting,Shooting,paris-1900,Paris 1900,Summer,Charles PAUMIER DU VERGIER,Belgium,BE,BEL,1900
0,GOLD,Athlete,50m-pistol-60-shots-men,Men,50m pistol 60 shots men,shooting,Shooting,paris-1900,Paris 1900,Summer,Karl Konrad RÖDERER,Switzerland,CH,SUI,1900
1,SILVER,Athlete,50m-pistol-60-shots-men,Men,50m pistol 60 shots men,shooting,Shooting,paris-1900,Paris 1900,Summer,Achille PAROCHE,France,FR,FRA,1900
2,BRONZE,Athlete,50m-pistol-60-shots-men,Men,50m pistol 60 shots men,shooting,Shooting,paris-1900,Paris 1900,Summer,Konrad STÄHELI,Switzerland,CH,SUI,1900
0,GOLD,GameTeam,50m-army-pistol-team-men,Men,50m army pistol team men,shooting,Shooting,paris-1900,Paris 1900,Summer,Switzerland team,Switzerland,CH,SUI,1900
1,SILVER,GameTeam,50m-army-pistol-team-men,Men,50m army pistol team men,shooting,Shooting,paris-1900,Paris 1900,Summer,France team,France,FR,FRA,1900
2,BRONZE,GameTeam,50m-army-pistol-team-men,Men,50m army pistol team men,shooting,Shooting,paris-1900,Paris 1900,Summer,Netherlands team,Netherlands,NL,NED,1900
0,GOLD,Athlete,trap-125-targets-men,Men,trap 125 targets men,shooting,Shooting,paris-1900,Paris 1900,Summer,Roger DE BARBARIN,France,FR,FRA,1900
1,SILVER,Athlete,trap-125-targets-men,Men,trap 125 targets men,shooting,Shooting,paris-1900,Paris 1900,Summer,René GUYOT,Belgium,BE,BEL,1900
2,BRONZE,Athlete,trap-125-targets-men,Men,trap 125 targets men,shooting,Shooting,paris-1900,Paris 1900,Summer,"Justinien, Count Clary",France,FR,FRA,1900
0,GOLD,Athlete,army-rifle-300m-3-positions-men,Men,army rifle 300m 3 positions men,shooting,Shooting,paris-1900,Paris 1900,Summer,Emil KELLENBERGER,Switzerland,CH,SUI,1900
1,SILVER,Athlete,army-rifle-300m-3-positions-men,Men,army rifle 300m 3 positions men,shooting,Shooting,paris-1900,Paris 1900,Summer,Anders Peter NIELSEN,Denmark,DK,DEN,1900
2,BRONZE,Athlete,army-rifle-300m-3-positions-men,Men,army rifle 300m 3 positions men,shooting,Shooting,paris-1900,Paris 1900,Summer,Ole ÖSTMO,Norway,NO,NOR,1900
3,BRONZE,Athlete,army-rifle-300m-3-positions-men,Men,army rifle 300m 3 positions men,shooting,Shooting,paris-1900,Paris 1900,Summer,Paul VAN ASBROECK,Belgium,BE,BEL,1900
0,GOLD,Athlete,army-rifle-300m-kneeling-men,Men,army rifle 300m kneeling men,shooting,Shooting,paris-1900,Paris 1900,Summer,Konrad STÄHELI,Switzerland,CH,SUI,1900
1,SILVER,Athlete,army-rifle-300m-kneeling-men,Men,army rifle 300m kneeling men,shooting,Shooting,paris-1900,Paris 1900,Summer,Anders Peter NIELSEN,Denmark,DK,DEN,1900
2,SILVER,Athlete,army-rifle-300m-kneeling-men,Men,army rifle 300m kneeling men,shooting,Shooting,paris-1900,Paris 1900,Summer,Emil KELLENBERGER,Switzerland,CH,SUI,1900
0,GOLD,Athlete,individual-men,Men,Individual men,golf,Golf,paris-1900,Paris 1900,Summer,Charles Edward SANDS,United States of America,US,USA,1900
1,SILVER,Athlete,individual-men,Men,Individual men,golf,Golf,paris-1900,Paris 1900,Summer,Walter RUTHERFORD,Great Britain,GB,GBR,1900
2,BRONZE,Athlete,individual-men,Men,Individual men,golf,Golf,paris-1900,Paris 1900,Summer,David Donaldson ROBERTSON,Great Britain,GB,GBR,1900
0,GOLD,Athlete,individual-women,Women,Individual women,golf,Golf,paris-1900,Paris 1900,Summer,Margaret Ives ABBOTT,United States of America,US,USA,1900
1,SILVER,Athlete,individual-women,Women,Individual women,golf,Golf,paris-1900,Paris 1900,Summer,Polly Whittier,United States of America,US,USA,1900
2,BRONZE,Athlete,individual-women,Women,Individual women,golf,Golf,paris-1900,Paris 1900,Summer,Abbie Pratt,United States of America,US,USA,1900
0,GOLD,Athlete,high-jump-standing-men,Men,high jump standing men,athletics,Athletics,paris-1900,Paris 1900,Summer,Ray EWRY,United States of America,US,USA,1900
1,SILVER,Athlete,high-jump-standing-men,Men,high jump standing men,athletics,Athletics,paris-1900,Paris 1900,Summer,Irving BAXTER,United States of America,US,USA,1900
2,BRONZE,Athlete,high-jump-standing-men,Men,high jump standing men,athletics,Athletics,paris-1900,Paris 1900,Summer,Lewis Pendleton SHELDON,United States of America,US,USA,1900
0,GOLD,Athlete,marathon-men,Men,marathon men,athletics,Athletics,paris-1900,Paris 1900,Summer,Michel THEATO,Luxembourg,LU,LUX,1900
1,SILVER,Athlete,marathon-men,Men,marathon men,athletics,Athletics,paris-1900,Paris 1900,Summer,Emile CHAMPION,France,FR,FRA,1900
2,BRONZE,Athlete,marathon-men,Men,marathon men,athletics,Athletics,paris-1900,Paris 1900,Summer,Ernst FAST,Sweden,SE,SWE,1900
0,GOLD,Athlete,pole-vault-men,Men,pole vault men,athletics,Athletics,paris-1900,Paris 1900,Summer,Irving BAXTER,United States of America,US,USA,1900
1,SILVER,Athlete,pole-vault-men,Men,pole vault men,athletics,Athletics,paris-1900,Paris 1900,Summer,Meredith Bright COLKETT,United States of America,US,USA,1900
2,BRONZE,Athlete,pole-vault-men,Men,pole vault men,athletics,Athletics,paris-1900,Paris 1900,Summer,Carl Albert ANDERSEN,Norway,NO,NOR,1900
0,GOLD,Athlete,800m-men,Men,800m men,athletics,Athletics,paris-1900,Paris 1900,Summer,Alfred TYSOE,Great Britain,GB,GBR,1900
1,SILVER,Athlete,800m-men,Men,800m men,athletics,Athletics,paris-1900,Paris 1900,Summer,John CREGAN,United States of America,US,USA,1900
2,BRONZE,Athlete,800m-men,Men,800m men,athletics,Athletics,paris-1900,Paris 1900,Summer,David HALL,United States of America,US,USA,1900
0,GOLD,Athlete,triple-jump-men,Men,triple jump men,athletics,Athletics,paris-1900,Paris 1900,Summer,Meyer PRINSTEIN,United States of America,US,USA,1900
1,SILVER,Athlete,triple-jump-men,Men,triple jump men,athletics,Athletics,paris-1900,Paris 1900,Summer,James B. Connolly,United States of America,US,USA,1900
2,BRONZE,Athlete,triple-jump-men,Men,triple jump men,athletics,Athletics,paris-1900,Paris 1900,Summer,Lewis Pendleton SHELDON,United States of America,US,USA,1900
0,GOLD,Athlete,400m-men,Men,400m men,athletics,Athletics,paris-1900,Paris 1900,Summer,Maxey Long,United States of America,US,USA,1900
1,SILVER,Athlete,400m-men,Men,400m men,athletics,Athletics,paris-1900,Paris 1900,Summer,Bill Holland,United States of America,US,USA,1900
2,BRONZE,Athlete,400m-men,Men,400m men,athletics,Athletics,paris-1900,Paris 1900,Summer,Ernst SCHULTZ,Denmark,DK,DEN,1900
0,GOLD,Athlete,200m-hurdles-men,Men,200m hurdles men,athletics,Athletics,paris-1900,Paris 1900,Summer,Alvin KRAENZLEIN,United States of America,US,USA,1900
1,SILVER,Athlete,200m-hurdles-men,Men,200m hurdles men,athletics,Athletics,paris-1900,Paris 1900,Summer,Norman PRITCHARD,India,IN,IND,1900
2,BRONZE,Athlete,200m-hurdles-men,Men,200m hurdles men,athletics,Athletics,paris-1900,Paris 1900,Summer,Walter B. John TEWKSBURY,United States of America,US,USA,1900
0,GOLD,Athlete,400m-hurdles-men,Men,400m hurdles men,athletics,Athletics,paris-1900,Paris 1900,Summer,Walter B. John TEWKSBURY,United States of America,US,USA,1900
1,SILVER,Athlete,400m-hurdles-men,Men,400m hurdles men,athletics,Athletics,paris-1900,Paris 1900,Summer,Henri TAUZIN,France,FR,FRA,1900
2,BRONZE,Athlete,400m-hurdles-men,Men,400m hurdles men,athletics,Athletics,paris-1900,Paris 1900,Summer,George ORTON,Canada,CA,CAN,1900
0,GOLD,Athlete,long-jump-men,Men,long jump men,athletics,Athletics,paris-1900,Paris 1900,Summer,Alvin KRAENZLEIN,United States of America,US,USA,1900
1,SILVER,Athlete,long-jump-men,Men,long jump men,athletics,Athletics,paris-1900,Paris 1900,Summer,Meyer PRINSTEIN,United States of America,US,USA,1900
2,BRONZE,Athlete,long-jump-men,Men,long jump men,athletics,Athletics,paris-1900,Paris 1900,Summer,Patrick Joseph LEAHY,Great Britain,GB,GBR,1900
0,GOLD,Athlete,110m-hurdles-men,Men,110m hurdles men,athletics,Athletics,paris-1900,Paris 1900,Summer,Alvin KRAENZLEIN,United States of America,US,USA,1900
1,SILVER,Athlete,110m-hurdles-men,Men,110m hurdles men,athletics,Athletics,paris-1900,Paris 1900,Summer,John MCLEAN,United States of America,US,USA,1900
2,BRONZE,Athlete,110m-hurdles-men,Men,110m hurdles men,athletics,Athletics,paris-1900,Paris 1900,Summer,Fred Moloney,United States of America,US,USA,1900
0,GOLD,Athlete,1500m-men,Men,1500m men,athletics,Athletics,paris-1900,Paris 1900,Summer,Charles BENNETT,Great Britain,GB,GBR,1900
1,SILVER,Athlete,1500m-men,Men,1500m men,athletics,Athletics,paris-1900,Paris 1900,Summer,Henry Deloge,France,FR,FRA,1900
2,BRONZE,Athlete,1500m-men,Men,1500m men,athletics,Athletics,paris-1900,Paris 1900,Summer,John BRAY,United States of America,US,USA,1900
0,GOLD,Athlete,3000m-steeplechase-men,Men,3000m steeplechase men,athletics,Athletics,paris-1900,Paris 1900,Summer,George ORTON,Canada,CA,CAN,1900
1,SILVER,Athlete,3000m-steeplechase-men,Men,3000m steeplechase men,athletics,Athletics,paris-1900,Paris 1900,Summer,Sidney ROBINSON,Great Britain,GB,GBR,1900
2,BRONZE,Athlete,3000m-steeplechase-men,Men,3000m steeplechase men,athletics,Athletics,paris-1900,Paris 1900,Summer,Jean Chastanié,France,FR,FRA,1900
0,GOLD,Athlete,shot-put-men,Men,shot put men,athletics,Athletics,paris-1900,Paris 1900,Summer,Richard SHELDON,United States of America,US,USA,1900
1,SILVER,Athlete,shot-put-men,Men,shot put men,athletics,Athletics,paris-1900,Paris 1900,Summer,Josiah MCCRACKEN,United States of America,US,USA,1900
2,BRONZE,Athlete,shot-put-men,Men,shot put men,athletics,Athletics,paris-1900,Paris 1900,Summer,Bob Garrett,United States of America,US,USA,1900
0,GOLD,Athlete,long-jump-standing-men,Men,long jump standing men,athletics,Athletics,paris-1900,Paris 1900,Summer,Ray EWRY,United States of America,US,USA,1900
1,SILVER,Athlete,long-jump-standing-men,Men,long jump standing men,athletics,Athletics,paris-1900,Paris 1900,Summer,Irving BAXTER,United States of America,US,USA,1900
2,BRONZE,Athlete,long-jump-standing-men,Men,long jump standing men,athletics,Athletics,paris-1900,Paris 1900,Summer,Emile TORCHEBOEUF,France,FR,FRA,1900
0,GOLD,Athlete,high-jump-men,Men,high jump men,athletics,Athletics,paris-1900,Paris 1900,Summer,Irving BAXTER,United States of America,US,USA,1900
1,SILVER,Athlete,high-jump-men,Men,high jump men,athletics,Athletics,paris-1900,Paris 1900,Summer,Patrick Joseph LEAHY,Great Britain,GB,GBR,1900
2,BRONZE,Athlete,high-jump-men,Men,high jump men,athletics,Athletics,paris-1900,Paris 1900,Summer,Lajos GÖNCZY,Hungary,HU,HUN,1900
0,GOLD,GameTeam,5000m-team-men,Men,5000m team men,athletics,Athletics,paris-1900,Paris 1900,Summer,Amateur Athletic Association,MIX,,MIX,1900
1,SILVER,GameTeam,5000m-team-men,Men,5000m team men,athletics,Athletics,paris-1900,Paris 1900,Summer,Racing Club de France,France,FR,FRA,1900
0,GOLD,Athlete,4000m-steeplechase-men,Men,4000m steeplechase men,athletics,Athletics,paris-1900,Paris 1900,Summer,John RIMMER,Great Britain,GB,GBR,1900
1,SILVER,Athlete,4000m-steeplechase-men,Men,4000m steeplechase men,athletics,Athletics,paris-1900,Paris 1900,Summer,Charles BENNETT,Great Britain,GB,GBR,1900
2,BRONZE,Athlete,4000m-steeplechase-men,Men,4000m steeplechase men,athletics,Athletics,paris-1900,Paris 1900,Summer,Sidney ROBINSON,Great Britain,GB,GBR,1900
0,GOLD,Athlete,triple-jump-standing-men,Men,triple jump standing men,athletics,Athletics,paris-1900,Paris 1900,Summer,Ray EWRY,United States of America,US,USA,1900
1,SILVER,Athlete,triple-jump-standing-men,Men,triple jump standing men,athletics,Athletics,paris-1900,Paris 1900,Summer,Irving BAXTER,United States of America,US,USA,1900
2,BRONZE,Athlete,triple-jump-standing-men,Men,triple jump standing men,athletics,Athletics,paris-1900,Paris 1900,Summer,Bob Garrett,United States of America,US,USA,1900
0,GOLD,Athlete,100m-men,Men,100m men,athletics,Athletics,paris-1900,Paris 1900,Summer,Francis JARVIS,United States of America,US,USA,1900
1,SILVER,Athlete,100m-men,Men,100m men,athletics,Athletics,paris-1900,Paris 1900,Summer,Walter B. John TEWKSBURY,United States of America,US,USA,1900
2,BRONZE,Athlete,100m-men,Men,100m men,athletics,Athletics,paris-1900,Paris 1900,Summer,Stanley ROWLEY,Australia,AU,AUS,1900
0,GOLD,Athlete,200m-men,Men,200m men,athletics,Athletics,paris-1900,Paris 1900,Summer,Walter B. John TEWKSBURY,United States of America,US,USA,1900
1,SILVER,Athlete,200m-men,Men,200m men,athletics,Athletics,paris-1900,Paris 1900,Summer,Norman PRITCHARD,India,IN,IND,1900
2,BRONZE,Athlete,200m-men,Men,200m men,athletics,Athletics,paris-1900,Paris 1900,Summer,Stanley ROWLEY,Australia,AU,AUS,1900
0,GOLD,Athlete,hammer-throw-men,Men,hammer throw men,athletics,Athletics,paris-1900,Paris 1900,Summer,John Joseph FLANAGAN,United States of America,US,USA,1900
1,SILVER,Athlete,hammer-throw-men,Men,hammer throw men,athletics,Athletics,paris-1900,Paris 1900,Summer,Thomas Truxton HARE,United States of America,US,USA,1900
2,BRONZE,Athlete,hammer-throw-men,Men,hammer throw men,athletics,Athletics,paris-1900,Paris 1900,Summer,Josiah MCCRACKEN,United States of America,US,USA,1900
0,GOLD,Athlete,discus-throw-men,Men,discus throw men,athletics,Athletics,paris-1900,Paris 1900,Summer,Rudolf BAUER,Hungary,HU,HUN,1900
1,SILVER,Athlete,discus-throw-men,Men,discus throw men,athletics,Athletics,paris-1900,Paris 1900,Summer,Frantisek JANDA-SUK,Bohemia,,BOH,1900
2,BRONZE,Athlete,discus-throw-men,Men,discus throw men,athletics,Athletics,paris-1900,Paris 1900,Summer,Richard SHELDON,United States of America,US,USA,1900
0,GOLD,Athlete,60m-men,Men,60m men,athletics,Athletics,paris-1900,Paris 1900,Summer,Alvin KRAENZLEIN,United States of America,US,USA,1900
1,SILVER,Athlete,60m-men,Men,60m men,athletics,Athletics,paris-1900,Paris 1900,Summer,Walter B. John TEWKSBURY,United States of America,US,USA,1900
2,BRONZE,Athlete,60m-men,Men,60m men,athletics,Athletics,paris-1900,Paris 1900,Summer,Stanley ROWLEY,Australia,AU,AUS,1900
0,GOLD,GameTeam,cricket-men,Men,cricket men,cricket,Cricket,paris-1900,Paris 1900,Summer,Devon and Somerset Wanderers,Great Britain,GB,GBR,1900
1,SILVER,GameTeam,cricket-men,Men,cricket men,cricket,Cricket,paris-1900,Paris 1900,Summer,Union des Sociétés Français de Sports Athletiques,MIX,,MIX,1900
0,GOLD,Athlete,individual-all-round-men,Men,individual all-round men,gymnastics-artistic,Gymnastics Artistic,paris-1900,Paris 1900,Summer,Gustave SANDRAS,France,FR,FRA,1900
1,SILVER,Athlete,individual-all-round-men,Men,individual all-round men,gymnastics-artistic,Gymnastics Artistic,paris-1900,Paris 1900,Summer,Noël BAS,France,FR,FRA,1900
2,BRONZE,Athlete,individual-all-round-men,Men,individual all-round men,gymnastics-artistic,Gymnastics Artistic,paris-1900,Paris 1900,Summer,Lucien DEMANET,France,FR,FRA,1900
0,GOLD,GameTeam,0-5-1t-mixed,Open,0.5-1t mixed,sailing,Sailing,paris-1900,Paris 1900,Summer,Scotia,Great Britain,GB,GBR,1900
1,SILVER,GameTeam,0-5-1t-mixed,Open,0.5-1t mixed,sailing,Sailing,paris-1900,Paris 1900,Summer,Crabe II #1,France,FR,FRA,1900
2,BRONZE,GameTeam,0-5-1t-mixed,Open,0.5-1t mixed,sailing,Sailing,paris-1900,Paris 1900,Summer,Scamasaxe #2,France,FR,FRA,1900
0,GOLD,GameTeam,10-20t-mixed,Open,10-20t mixed,sailing,Sailing,paris-1900,Paris 1900,Summer,Esterel #1,France,FR,FRA,1900
1,SILVER,GameTeam,10-20t-mixed,Open,10-20t mixed,sailing,Sailing,paris-1900,Paris 1900,Summer,Quand-Même #2,France,FR,FRA,1900
2,BRONZE,GameTeam,10-20t-mixed,Open,10-20t mixed,sailing,Sailing,paris-1900,Paris 1900,Summer,Laurea #1,Great Britain,GB,GBR,1900
0,GOLD,GameTeam,1-2-ton-race-one-open,Open,1-2 Ton Race One Open,sailing,Sailing,paris-1900,Paris 1900,Summer,Lerina,Switzerland,CH,SUI,1900
1,SILVER,GameTeam,1-2-ton-race-one-open,Open,1-2 Ton Race One Open,sailing,Sailing,paris-1900,Paris 1900,Summer,Martha #1,France,FR,FRA,1900
2,BRONZE,GameTeam,1-2-ton-race-one-open,Open,1-2 Ton Race One Open,sailing,Sailing,paris-1900,Paris 1900,Summer,Nina Claire #2,France,FR,FRA,1900
0,GOLD,GameTeam,open-class-mixed,Open,open class mixed,sailing,Sailing,paris-1900,Paris 1900,Summer,Scotia,Great Britain,GB,GBR,1900
1,SILVER,GameTeam,open-class-mixed,Open,open class mixed,sailing,Sailing,paris-1900,Paris 1900,Summer,Aschenbrodel,Germany,DE,GER,1900
2,BRONZE,GameTeam,open-class-mixed,Open,open class mixed,sailing,Sailing,paris-1900,Paris 1900,Summer,Turquoise #1,France,FR,FRA,1900
0,GOLD,GameTeam,1-2t-mixed,Open,1-2t mixed,sailing,Sailing,paris-1900,Paris 1900,Summer,Aschenbrodel,Germany,DE,GER,1900
1,SILVER,GameTeam,1-2t-mixed,Open,1-2t mixed,sailing,Sailing,paris-1900,Paris 1900,Summer,Lerina,Switzerland,CH,SUI,1900
2,BRONZE,GameTeam,1-2t-mixed,Open,1-2t mixed,sailing,Sailing,paris-1900,Paris 1900,Summer,Martha #1,France,FR,FRA,1900
0,GOLD,GameTeam,0-5t-mixed-race-one,Open,"0.5t mixed, race one",sailing,Sailing,paris-1900,Paris 1900,Summer,Baby #1,France,FR,FRA,1900
1,SILVER,GameTeam,0-5t-mixed-race-one,Open,"0.5t mixed, race one",sailing,Sailing,paris-1900,Paris 1900,Summer,Quand-Même #2,France,FR,FRA,1900
2,BRONZE,GameTeam,0-5t-mixed-race-one,Open,"0.5t mixed, race one",sailing,Sailing,paris-1900,Paris 1900,Summer,Sarcelle #3,France,FR,FRA,1900
0,GOLD,GameTeam,2-3-ton-race-two-open,Open,2-3 Ton Race Two Open,sailing,Sailing,paris-1900,Paris 1900,Summer,Olle,MIX,,MIX,1900
1,SILVER,GameTeam,2-3-ton-race-two-open,Open,2-3 Ton Race Two Open,sailing,Sailing,paris-1900,Paris 1900,Summer,Favorite #1,France,FR,FRA,1900
2,BRONZE,GameTeam,2-3-ton-race-two-open,Open,2-3 Ton Race Two Open,sailing,Sailing,paris-1900,Paris 1900,Summer,Mignon #3,France,FR,FRA,1900
0,GOLD,GameTeam,3-10-ton-race-one-open,Open,3-10 Ton Race One Open,sailing,Sailing,paris-1900,Paris 1900,Summer,Femur #1,France,FR,FRA,1900
1,SILVER,GameTeam,3-10-ton-race-one-open,Open,3-10 Ton Race One Open,sailing,Sailing,paris-1900,Paris 1900,Summer,Mascotte,Netherlands,NL,NED,1900
2,BRONZE,GameTeam,3-10-ton-race-one-open,Open,3-10 Ton Race One Open,sailing,Sailing,paris-1900,Paris 1900,Summer,Gitana #2,France,FR,FRA,1900
0,GOLD,GameTeam,0-5t-mixed-race-two,Open,"0.5t mixed, race two",sailing,Sailing,paris-1900,Paris 1900,Summer,Fantlet #7,France,FR,FRA,1900
1,SILVER,GameTeam,0-5t-mixed-race-two,Open,"0.5t mixed, race two",sailing,Sailing,paris-1900,Paris 1900,Summer,Quand-Même #2,France,FR,FRA,1900
2,BRONZE,GameTeam,0-5t-mixed-race-two,Open,"0.5t mixed, race two",sailing,Sailing,paris-1900,Paris 1900,Summer,Baby #1,France,FR,FRA,1900
0,GOLD,GameTeam,3-10t-mixed,Open,3-10t mixed,sailing,Sailing,paris-1900,Paris 1900,Summer,Bona Fide,Great Britain,GB,GBR,1900
1,SILVER,GameTeam,3-10t-mixed,Open,3-10t mixed,sailing,Sailing,paris-1900,Paris 1900,Summer,Gitana #2,France,FR,FRA,1900
2,BRONZE,GameTeam,3-10t-mixed,Open,3-10t mixed,sailing,Sailing,paris-1900,Paris 1900,Summer,Frimousse,United States of America,US,USA,1900
0,GOLD,GameTeam,-1-ton-race-two-open,Open,½-1 Ton Race Two Open,sailing,Sailing,paris-1900,Paris 1900,Summer,Carabinier #15,France,FR,FRA,1900
1,SILVER,GameTeam,-1-ton-race-two-open,Open,½-1 Ton Race Two Open,sailing,Sailing,paris-1900,Paris 1900,Summer,Scamasaxe #3,France,FR,FRA,1900
2,BRONZE,GameTeam,-1-ton-race-two-open,Open,½-1 Ton Race Two Open,sailing,Sailing,paris-1900,Paris 1900,Summer,Crabe II #4,France,FR,FRA,1900
0,GOLD,GameTeam,2-3t-mixed,Open,2-3t mixed,sailing,Sailing,paris-1900,Paris 1900,Summer,Olle,MIX,,MIX,1900
1,SILVER,GameTeam,2-3t-mixed,Open,2-3t mixed,sailing,Sailing,paris-1900,Paris 1900,Summer,Favorite #1,France,FR,FRA,1900
2,BRONZE,GameTeam,2-3t-mixed,Open,2-3t mixed,sailing,Sailing,paris-1900,Paris 1900,Summer,Gwendoline #2,France,FR,FRA,1900
0,GOLD,GameTeam,20t-mixed,Open,20t + mixed,sailing,Sailing,paris-1900,Paris 1900,Summer,Cicely #1,Great Britain,GB,GBR,1900
1,SILVER,GameTeam,20t-mixed,Open,20t + mixed,sailing,Sailing,paris-1900,Paris 1900,Summer,Brynhild #2,Great Britain,GB,GBR,1900
2,BRONZE,GameTeam,20t-mixed,Open,20t + mixed,sailing,Sailing,paris-1900,Paris 1900,Summer,Formosa,United States of America,US,USA,1900
0,GOLD,GameTeam,rugby-men,Men,rugby men,rugby,Rugby,paris-1900,Paris 1900,Summer,Union des Sociétés Français de Sports Athletiques,MIX,,MIX,1900
