,gameName,ico3,year,medalValue,medalRank,participantType,medalValueRunningAverage,medalRankRunningAverage,iso3,gdpPerCap,population,gameId,gameSeason,country,ico2,ico3eq,gameType,medalCount
524,Rio 2016,ITA,2016,64,8.5,CountryOverall,37.06818181818182,8.693181818181818,ITA,30939.7142462298,60627498.0,rio-2016,Summer,Italy,IT,ITA,Olympic Games,1
524,Rio 2016,ITA,2016,64,8.5,CountryOverall,37.06818181818182,8.693181818181818,ITA,30939.7142462298,60627498.0,rio-2016,Summer,Italy,IT,ITA,Olympic Games,1
524,Rio 2016,ITA,2016,64,8.5,CountryOverall,37.06818181818182,8.693181818181818,ITA,30939.7142462298,60627498.0,rio-2016,Summer,Italy,IT,ITA,Olympic Games,1
524,Rio 2016,ITA,2016,64,8.5,CountryOverall,37.06818181818182,8.693181818181818,ITA,30939.7142462298,60627498.0,rio-2016,Summer,Italy,IT,ITA,Olympic Games,1
524,Rio 2016,ITA,2016,64,8.5,CountryOverall,37.06818181818182,8.693181818181818,ITA,30939.7142462298,60627498.0,rio-2016,Summer,Italy,IT,ITA,Olympic Games,1
524,Rio 2016,ITA,2016,64,8.5,CountryOverall,37.06818181818182,8.693181818181818,ITA,30939.7142462298,60627498.0,rio-2016,Summer,Italy,IT,ITA,Olympic Games,1
524,Rio 2016,ITA,2016,64,8.5,CountryOverall,37.06818181818182,8.693181818181818,ITA,30939.7142462298,60627498.0,rio-2016,Summer,Italy,IT,ITA,Olympic Games,1
524,Rio 2016,ITA,2016,64,8.5,CountryOverall,37.06818181818182,8.693181818181818,ITA,30939.7142462298,60627498.0,rio-2016,Summer,Italy,IT,ITA,Olympic Games,1
524,Rio 2016,ITA,2016,64,8.5,CountryOverall,37.06818181818182,8.693181818181818,ITA,30939.7142462298,60627498.0,rio-2016,Summer,Italy,IT,ITA,Olympic Games,1
524,Rio 2016,ITA,2016,64,8.5,CountryOverall,37.06818181818182,8.693181818181818,ITA,30939.7142462298,60627498.0,rio-2016,Summer,Italy,IT,ITA,Olympic Games,1
524,Rio 2016,ITA,2016,64,8.5,CountryOverall,37.06818181818182,8.693181818181818,ITA,30939.7142462298,60627498.0,rio-2016,Summer,Italy,IT,ITA,Olympic Games,1
524,Rio 2016,ITA,2016,64,8.5,CountryOverall,37.06818181818182,8.693181818181818,ITA,30939.7142462298,60627498.0,rio-2016,Summer,Italy,IT,ITA,Olympic Games,1
524,Rio 2016,ITA,2016,64,8.5,CountryOverall,37.06818181818182,8.693181818181818,ITA,30939.7142462298,60627498.0,rio-2016,Summer,Italy,IT,ITA,Olympic Games,1
524,Rio 2016,ITA,2016,64,8.5,CountryOverall,37.06818181818182,8.693181818181818,ITA,30939.7142462298,60627498.0,rio-2016,Summer,Italy,IT,ITA,Olympic Games,1
524,Rio 2016,ITA,2016,64,8.5,CountryOverall,37.06818181818182,8.693181818181818,ITA,30939.7142462298,60627498.0,rio-2016,Summer,Italy,IT,ITA,Olympic Games,1
524,Rio 2016,ITA,2016,64,8.5,CountryOverall,37.06818181818182,8.693181818181818,ITA,30939.7142462298,60627498.0,rio-2016,Summer,Italy,IT,ITA,Olympic Games,1
524,Rio 2016,ITA,2016,64,8.5,CountryOverall,37.06818181818182,8.693181818181818,ITA,30939.7142462298,60627498.0,rio-2016,Summer,Italy,IT,ITA,Olympic Games,1
524,Rio 2016,ITA,2016,64,8.5,CountryOverall,37.06818181818182,8.693181818181818,ITA,30939.7142462298,60627498.0,rio-2016,Summer,Italy,IT,ITA,Olympic Games,1
524,Rio 2016,ITA,2016,64,8.5,CountryOverall,37.06818181818182,8.693181818181818,ITA,30939.7142462298,60627498.0,rio-2016,Summer,Italy,IT,ITA,Olympic Games,1
524,Rio 2016,ITA,2016,64,8.5,CountryOverall,37.06818181818182,8.693181818181818,ITA,30939.7142462298,60627498.0,rio-2016,Summer,Italy,IT,ITA,Olympic Games,1
524,Rio 2016,ITA,2016,64,8.5,CountryOverall,37.06818181818182,8.693181818181818,ITA,30939.7142462298,60627498.0,rio-2016,Summer,Italy,IT,ITA,Olympic Games,1
533,Rio 2016,JAM,2016,32,18.5,CountryOverall,11.866666666666667,28.933333333333334,JAM,4843.74989999401,2906242.0,rio-2016,Summer,Jamaica,JM,JAM,Olympic Games,1
533,Rio 2016,JAM,2016,32,18.5,CountryOverall,11.866666666666667,28.933333333333334,JAM,4843.74989999401,2906242.0,rio-2016,Summer,Jamaica,JM,JAM,Olympic Games,1
533,Rio 2016,JAM,2016,32,18.5,CountryOverall,11.866666666666667,28.933333333333334,JAM,4843.74989999401,2906242.0,rio-2016,Summer,Jamaica,JM,JAM,Olympic Games,1
533,Rio 2016,JAM,2016,32,18.5,CountryOverall,11.866666666666667,28.933333333333334,JAM,4843.74989999401,2906242.0,rio-2016,Summer,Jamaica,JM,JAM,Olympic Games,1
533,Rio 2016,JAM,2016,32,18.5,CountryOverall,11.866666666666667,28.933333333333334,JAM,4843.74989999401,2906242.0,rio-2016,Summer,Jamaica,JM,JAM,Olympic Games,1
533,Rio 2016,JAM,2016,32,18.5,CountryOverall,11.866666666666667,28.933333333333334,JAM,4843.74989999401,2906242.0,rio-2016,Summer,Jamaica,JM,JAM,Olympic Games,1
533,Rio 2016,JAM,2016,32,18.5,CountryOverall,11.866666666666667,28.933333333333334,JAM,4843.74989999401,2906242.0,rio-2016,Summer,Jamaica,JM,JAM,Olympic Games,1
533,Rio 2016,JAM,2016,32,18.5,CountryOverall,11.866666666666667,28.933333333333334,JAM,4843.74989999401,2906242.0,rio-2016,Summer,Jamaica,JM,JAM,Olympic Games,1
533,Rio 2016,JAM,2016,32,18.5,CountryOverall,11.866666666666667,28.933333333333334,JAM,4843.74989999401,2906242.0,rio-2016,Summer,Jamaica,JM,JAM,Olympic Games,1
533,Rio 2016,JAM,2016,32,18.5,CountryOverall,11.866666666666667,28.933333333333334,JAM,4843.74989999401,2906242.0,rio-2016,Summer,Jamaica,JM,JAM,Olympic Games,1
533,Rio 2016,JAM,2016,32,18.5,CountryOverall,11.866666666666667,28.933333333333334,JAM,4843.74989999401,2906242.0,rio-2016,Summer,Jamaica,JM,JAM,Olympic Games,1
577,Rio 2016,JOR,2016,4,62.5,CountryOverall,4.0,62.5,JOR,4175.35660192301,9554286.0,rio-2016,Summer,Jordan,JO,JOR,Olympic Games,1
522,Rio 2016,JPN,2016,85,7.0,CountryOverall,33.121212121212125,11.772727272727273,JPN,39400.7393559257,126994511.0,rio-2016,Summer,Japan,JP,JPN,Olympic Games,1
522,Rio 2016,JPN,2016,85,7.0,CountryOverall,33.121212121212125,11.772727272727273,JPN,39400.7393559257,126994511.0,rio-2016,Summer,Japan,JP,JPN,Olympic Games,1
522,Rio 2016,JPN,2016,85,7.0,CountryOverall,33.121212121212125,11.772727272727273,JPN,39400.7393559257,126994511.0,rio-2016,Summer,Japan,JP,JPN,Olympic Games,1
522,Rio 2016,JPN,2016,85,7.0,CountryOverall,33.121212121212125,11.772727272727273,JPN,39400.7393559257,126994511.0,rio-2016,Summer,Japan,JP,JPN,Olympic Games,1
522,Rio 2016,JPN,2016,85,7.0,CountryOverall,33.121212121212125,11.772727272727273,JPN,39400.7393559257,126994511.0,rio-2016,Summer,Japan,JP,JPN,Olympic Games,1
522,Rio 2016,JPN,2016,85,7.0,CountryOverall,33.121212121212125,11.772727272727273,JPN,39400.7393559257,126994511.0,rio-2016,Summer,Japan,JP,JPN,Olympic Games,1
522,Rio 2016,JPN,2016,85,7.0,CountryOverall,33.121212121212125,11.772727272727273,JPN,39400.7393559257,126994511.0,rio-2016,Summer,Japan,JP,JPN,Olympic Games,1
522,Rio 2016,JPN,2016,85,7.0,CountryOverall,33.121212121212125,11.772727272727273,JPN,39400.7393559257,126994511.0,rio-2016,Summer,Japan,JP,JPN,Olympic Games,1
522,Rio 2016,JPN,2016,85,7.0,CountryOverall,33.121212121212125,11.772727272727273,JPN,39400.7393559257,126994511.0,rio-2016,Summer,Japan,JP,JPN,Olympic Games,1
522,Rio 2016,JPN,2016,85,7.0,CountryOverall,33.121212121212125,11.772727272727273,JPN,39400.7393559257,126994511.0,rio-2016,Summer,Japan,JP,JPN,Olympic Games,1
522,Rio 2016,JPN,2016,85,7.0,CountryOverall,33.121212121212125,11.772727272727273,JPN,39400.7393559257,126994511.0,rio-2016,Summer,Japan,JP,JPN,Olympic Games,1
522,Rio 2016,JPN,2016,85,7.0,CountryOverall,33.121212121212125,11.772727272727273,JPN,39400.7393559257,126994511.0,rio-2016,Summer,Japan,JP,JPN,Olympic Games,1
522,Rio 2016,JPN,2016,85,7.0,CountryOverall,33.121212121212125,11.772727272727273,JPN,39400.7393559257,126994511.0,rio-2016,Summer,Japan,JP,JPN,Olympic Games,1
522,Rio 2016,JPN,2016,85,7.0,CountryOverall,33.121212121212125,11.772727272727273,JPN,39400.7393559257,126994511.0,rio-2016,Summer,Japan,JP,JPN,Olympic Games,1
522,Rio 2016,JPN,2016,85,7.0,CountryOverall,33.121212121212125,11.772727272727273,JPN,39400.7393559257,126994511.0,rio-2016,Summer,Japan,JP,JPN,Olympic Games,1
522,Rio 2016,JPN,2016,85,7.0,CountryOverall,33.121212121212125,11.772727272727273,JPN,39400.7393559257,126994511.0,rio-2016,Summer,Japan,JP,JPN,Olympic Games,1
522,Rio 2016,JPN,2016,85,7.0,CountryOverall,33.121212121212125,11.772727272727273,JPN,39400.7393559257,126994511.0,rio-2016,Summer,Japan,JP,JPN,Olympic Games,1
522,Rio 2016,JPN,2016,85,7.0,CountryOverall,33.121212121212125,11.772727272727273,JPN,39400.7393559257,126994511.0,rio-2016,Summer,Japan,JP,JPN,Olympic Games,1
522,Rio 2016,JPN,2016,85,7.0,CountryOverall,33.121212121212125,11.772727272727273,JPN,39400.7393559257,126994511.0,rio-2016,Summer,Japan,JP,JPN,Olympic Games,1
522,Rio 2016,JPN,2016,85,7.0,CountryOverall,33.121212121212125,11.772727272727273,JPN,39400.7393559257,126994511.0,rio-2016,Summer,Japan,JP,JPN,Olympic Games,1
522,Rio 2016,JPN,2016,85,7.0,CountryOverall,33.121212121212125,11.772727272727273,JPN,39400.7393559257,126994511.0,rio-2016,Summer,Japan,JP,JPN,Olympic Games,1
522,Rio 2016,JPN,2016,85,7.0,CountryOverall,33.121212121212125,11.772727272727273,JPN,39400.7393559257,126994511.0,rio-2016,Summer,Japan,JP,JPN,Olympic Games,1
522,Rio 2016,JPN,2016,85,7.0,CountryOverall,33.121212121212125,11.772727272727273,JPN,39400.7393559257,126994511.0,rio-2016,Summer,Japan,JP,JPN,Olympic Games,1
522,Rio 2016,JPN,2016,85,7.0,CountryOverall,33.121212121212125,11.772727272727273,JPN,39400.7393559257,126994511.0,rio-2016,Summer,Japan,JP,JPN,Olympic Games,1
522,Rio 2016,JPN,2016,85,7.0,CountryOverall,33.121212121212125,11.772727272727273,JPN,39400.7393559257,126994511.0,rio-2016,Summer,Japan,JP,JPN,Olympic Games,1
522,Rio 2016,JPN,2016,85,7.0,CountryOverall,33.121212121212125,11.772727272727273,JPN,39400.7393559257,126994511.0,rio-2016,Summer,Japan,JP,JPN,Olympic Games,1
522,Rio 2016,JPN,2016,85,7.0,CountryOverall,33.121212121212125,11.772727272727273,JPN,39400.7393559257,126994511.0,rio-2016,Summer,Japan,JP,JPN,Olympic Games,1
522,Rio 2016,JPN,2016,85,7.0,CountryOverall,33.121212121212125,11.772727272727273,JPN,39400.7393559257,126994511.0,rio-2016,Summer,Japan,JP,JPN,Olympic Games,1
522,Rio 2016,JPN,2016,85,7.0,CountryOverall,33.121212121212125,11.772727272727273,JPN,39400.7393559257,126994511.0,rio-2016,Summer,Japan,JP,JPN,Olympic Games,1
522,Rio 2016,JPN,2016,85,7.0,CountryOverall,33.121212121212125,11.772727272727273,JPN,39400.7393559257,126994511.0,rio-2016,Summer,Japan,JP,JPN,Olympic Games,1
522,Rio 2016,JPN,2016,85,7.0,CountryOverall,33.121212121212125,11.772727272727273,JPN,39400.7393559257,126994511.0,rio-2016,Summer,Japan,JP,JPN,Olympic Games,1
522,Rio 2016,JPN,2016,85,7.0,CountryOverall,33.121212121212125,11.772727272727273,JPN,39400.7393559257,126994511.0,rio-2016,Summer,Japan,JP,JPN,Olympic Games,1
522,Rio 2016,JPN,2016,85,7.0,CountryOverall,33.121212121212125,11.772727272727273,JPN,39400.7393559257,126994511.0,rio-2016,Summer,Japan,JP,JPN,Olympic Games,1
522,Rio 2016,JPN,2016,85,7.0,CountryOverall,33.121212121212125,11.772727272727273,JPN,39400.7393559257,126994511.0,rio-2016,Summer,Japan,JP,JPN,Olympic Games,1
522,Rio 2016,JPN,2016,85,7.0,CountryOverall,33.121212121212125,11.772727272727273,JPN,39400.7393559257,126994511.0,rio-2016,Summer,Japan,JP,JPN,Olympic Games,1
522,Rio 2016,JPN,2016,85,7.0,CountryOverall,33.121212121212125,11.772727272727273,JPN,39400.7393559257,126994511.0,rio-2016,Summer,Japan,JP,JPN,Olympic Games,1
522,Rio 2016,JPN,2016,85,7.0,CountryOverall,33.121212121212125,11.772727272727273,JPN,39400.7393559257,126994511.0,rio-2016,Summer,Japan,JP,JPN,Olympic Games,1
522,Rio 2016,JPN,2016,85,7.0,CountryOverall,33.121212121212125,11.772727272727273,JPN,39400.7393559257,126994511.0,rio-2016,Summer,Japan,JP,JPN,Olympic Games,1
522,Rio 2016,JPN,2016,85,7.0,CountryOverall,33.121212121212125,11.772727272727273,JPN,39400.7393559257,126994511.0,rio-2016,Summer,Japan,JP,JPN,Olympic Games,1
522,Rio 2016,JPN,2016,85,7.0,CountryOverall,33.121212121212125,11.772727272727273,JPN,39400.7393559257,126994511.0,rio-2016,Summer,Japan,JP,JPN,Olympic Games,1
522,Rio 2016,JPN,2016,85,7.0,CountryOverall,33.121212121212125,11.772727272727273,JPN,39400.7393559257,126994511.0,rio-2016,Summer,Japan,JP,JPN,Olympic Games,1
534,Rio 2016,KAZ,2016,32,18.5,CountryOverall,14.4,23.1,KAZ,7714.84184376024,17794055.0,rio-2016,Summer,Kazakhstan,KZ,KAZ,Olympic Games,1
534,Rio 2016,KAZ,2016,32,18.5,CountryOverall,14.4,23.1,KAZ,7714.84184376024,17794055.0,rio-2016,Summer,Kazakhstan,KZ,KAZ,Olympic Games,1
534,Rio 2016,KAZ,2016,32,18.5,CountryOverall,14.4,23.1,KAZ,7714.84184376024,17794055.0,rio-2016,Summer,Kazakhstan,KZ,KAZ,Olympic Games,1
534,Rio 2016,KAZ,2016,32,18.5,CountryOverall,14.4,23.1,KAZ,7714.84184376024,17794055.0,rio-2016,Summer,Kazakhstan,KZ,KAZ,Olympic Games,1
534,Rio 2016,KAZ,2016,32,18.5,CountryOverall,14.4,23.1,KAZ,7714.84184376024,17794055.0,rio-2016,Summer,Kazakhstan,KZ,KAZ,Olympic Games,1
534,Rio 2016,KAZ,2016,32,18.5,CountryOverall,14.4,23.1,KAZ,7714.84184376024,17794055.0,rio-2016,Summer,Kazakhstan,KZ,KAZ,Olympic Games,1
534,Rio 2016,KAZ,2016,32,18.5,CountryOverall,14.4,23.1,KAZ,7714.84184376024,17794055.0,rio-2016,Summer,Kazakhstan,KZ,KAZ,Olympic Games,1
534,Rio 2016,KAZ,2016,32,18.5,CountryOverall,14.4,23.1,KAZ,7714.84184376024,17794055.0,rio-2016,Summer,Kazakhstan,KZ,KAZ,Olympic Games,1
534,Rio 2016,KAZ,2016,32,18.5,CountryOverall,14.4,23.1,KAZ,7714.84184376024,17794055.0,rio-2016,Summer,Kazakhstan,KZ,KAZ,Olympic Games,1
534,Rio 2016,KAZ,2016,32,18.5,CountryOverall,14.4,23.1,KAZ,7714.84184376024,17794055.0,rio-2016,Summer,Kazakhstan,KZ,KAZ,Olympic Games,1
534,Rio 2016,KAZ,2016,32,18.5,CountryOverall,14.4,23.1,KAZ,7714.84184376024,17794055.0,rio-2016,Summer,Kazakhstan,KZ,KAZ,Olympic Games,1
534,Rio 2016,KAZ,2016,32,18.5,CountryOverall,14.4,23.1,KAZ,7714.84184376024,17794055.0,rio-2016,Summer,Kazakhstan,KZ,KAZ,Olympic Games,1
534,Rio 2016,KAZ,2016,32,18.5,CountryOverall,14.4,23.1,KAZ,7714.84184376024,17794055.0,rio-2016,Summer,Kazakhstan,KZ,KAZ,Olympic Games,1
534,Rio 2016,KAZ,2016,32,18.5,CountryOverall,14.4,23.1,KAZ,7714.84184376024,17794055.0,rio-2016,Summer,Kazakhstan,KZ,KAZ,Olympic Games,1
534,Rio 2016,KAZ,2016,32,18.5,CountryOverall,14.4,23.1,KAZ,7714.84184376024,17794055.0,rio-2016,Summer,Kazakhstan,KZ,KAZ,Olympic Games,1
534,Rio 2016,KAZ,2016,32,18.5,CountryOverall,14.4,23.1,KAZ,7714.84184376024,17794055.0,rio-2016,Summer,Kazakhstan,KZ,KAZ,Olympic Games,1
534,Rio 2016,KAZ,2016,32,18.5,CountryOverall,14.4,23.1,KAZ,7714.84184376024,17794055.0,rio-2016,Summer,Kazakhstan,KZ,KAZ,Olympic Games,1
534,Rio 2016,KAZ,2016,32,18.5,CountryOverall,14.4,23.1,KAZ,7714.84184376024,17794055.0,rio-2016,Summer,Kazakhstan,KZ,KAZ,Olympic Games,1
532,Rio 2016,KEN,2016,37,16.5,CountryOverall,19.416666666666668,23.375,KEN,1525.23519224992,49051531.0,rio-2016,Summer,Kenya,KE,KEN,Olympic Games,1
532,Rio 2016,KEN,2016,37,16.5,CountryOverall,19.416666666666668,23.375,KEN,1525.23519224992,49051531.0,rio-2016,Summer,Kenya,KE,KEN,Olympic Games,1
532,Rio 2016,KEN,2016,37,16.5,CountryOverall,19.416666666666668,23.375,KEN,1525.23519224992,49051531.0,rio-2016,Summer,Kenya,KE,KEN,Olympic Games,1
532,Rio 2016,KEN,2016,37,16.5,CountryOverall,19.416666666666668,23.375,KEN,1525.23519224992,49051531.0,rio-2016,Summer,Kenya,KE,KEN,Olympic Games,1
532,Rio 2016,KEN,2016,37,16.5,CountryOverall,19.416666666666668,23.375,KEN,1525.23519224992,49051531.0,rio-2016,Summer,Kenya,KE,KEN,Olympic Games,1
532,Rio 2016,KEN,2016,37,16.5,CountryOverall,19.416666666666668,23.375,KEN,1525.23519224992,49051531.0,rio-2016,Summer,Kenya,KE,KEN,Olympic Games,1
532,Rio 2016,KEN,2016,37,16.5,CountryOverall,19.416666666666668,23.375,KEN,1525.23519224992,49051531.0,rio-2016,Summer,Kenya,KE,KEN,Olympic Games,1
532,Rio 2016,KEN,2016,37,16.5,CountryOverall,19.416666666666668,23.375,KEN,1525.23519224992,49051531.0,rio-2016,Summer,Kenya,KE,KEN,Olympic Games,1
532,Rio 2016,KEN,2016,37,16.5,CountryOverall,19.416666666666668,23.375,KEN,1525.23519224992,49051531.0,rio-2016,Summer,Kenya,KE,KEN,Olympic Games,1
532,Rio 2016,KEN,2016,37,16.5,CountryOverall,19.416666666666668,23.375,KEN,1525.23519224992,49051531.0,rio-2016,Summer,Kenya,KE,KEN,Olympic Games,1
532,Rio 2016,KEN,2016,37,16.5,CountryOverall,19.416666666666668,23.375,KEN,1525.23519224992,49051531.0,rio-2016,Summer,Kenya,KE,KEN,Olympic Games,1
532,Rio 2016,KEN,2016,37,16.5,CountryOverall,19.416666666666668,23.375,KEN,1525.23519224992,49051531.0,rio-2016,Summer,Kenya,KE,KEN,Olympic Games,1
532,Rio 2016,KEN,2016,37,16.5,CountryOverall,19.416666666666668,23.375,KEN,1525.23519224992,49051531.0,rio-2016,Summer,Kenya,KE,KEN,Olympic Games,1
525,Rio 2016,KOR,2016,51,10.0,CountryOverall,33.56521739130435,15.804347826086957,KOR,29288.8704389833,51217803.0,rio-2016,Summer,Republic of Korea,KR,KOR,Olympic Games,1
525,Rio 2016,KOR,2016,51,10.0,CountryOverall,33.56521739130435,15.804347826086957,KOR,29288.8704389833,51217803.0,rio-2016,Summer,Republic of Korea,KR,KOR,Olympic Games,1
525,Rio 2016,KOR,2016,51,10.0,CountryOverall,33.56521739130435,15.804347826086957,KOR,29288.8704389833,51217803.0,rio-2016,Summer,Republic of Korea,KR,KOR,Olympic Games,1
525,Rio 2016,KOR,2016,51,10.0,CountryOverall,33.56521739130435,15.804347826086957,KOR,29288.8704389833,51217803.0,rio-2016,Summer,Republic of Korea,KR,KOR,Olympic Games,1
525,Rio 2016,KOR,2016,51,10.0,CountryOverall,33.56521739130435,15.804347826086957,KOR,29288.8704389833,51217803.0,rio-2016,Summer,Republic of Korea,KR,KOR,Olympic Games,1
525,Rio 2016,KOR,2016,51,10.0,CountryOverall,33.56521739130435,15.804347826086957,KOR,29288.8704389833,51217803.0,rio-2016,Summer,Republic of Korea,KR,KOR,Olympic Games,1
525,Rio 2016,KOR,2016,51,10.0,CountryOverall,33.56521739130435,15.804347826086957,KOR,29288.8704389833,51217803.0,rio-2016,Summer,Republic of Korea,KR,KOR,Olympic Games,1
525,Rio 2016,KOR,2016,51,10.0,CountryOverall,33.56521739130435,15.804347826086957,KOR,29288.8704389833,51217803.0,rio-2016,Summer,Republic of Korea,KR,KOR,Olympic Games,1
525,Rio 2016,KOR,2016,51,10.0,CountryOverall,33.56521739130435,15.804347826086957,KOR,29288.8704389833,51217803.0,rio-2016,Summer,Republic of Korea,KR,KOR,Olympic Games,1
525,Rio 2016,KOR,2016,51,10.0,CountryOverall,33.56521739130435,15.804347826086957,KOR,29288.8704389833,51217803.0,rio-2016,Summer,Republic of Korea,KR,KOR,Olympic Games,1
525,Rio 2016,KOR,2016,51,10.0,CountryOverall,33.56521739130435,15.804347826086957,KOR,29288.8704389833,51217803.0,rio-2016,Summer,Republic of Korea,KR,KOR,Olympic Games,1
525,Rio 2016,KOR,2016,51,10.0,CountryOverall,33.56521739130435,15.804347826086957,KOR,29288.8704389833,51217803.0,rio-2016,Summer,Republic of Korea,KR,KOR,Olympic Games,1
525,Rio 2016,KOR,2016,51,10.0,CountryOverall,33.56521739130435,15.804347826086957,KOR,29288.8704389833,51217803.0,rio-2016,Summer,Republic of Korea,KR,KOR,Olympic Games,1
525,Rio 2016,KOR,2016,51,10.0,CountryOverall,33.56521739130435,15.804347826086957,KOR,29288.8704389833,51217803.0,rio-2016,Summer,Republic of Korea,KR,KOR,Olympic Games,1
525,Rio 2016,KOR,2016,51,10.0,CountryOverall,33.56521739130435,15.804347826086957,KOR,29288.8704389833,51217803.0,rio-2016,Summer,Republic of Korea,KR,KOR,Olympic Games,1
525,Rio 2016,KOR,2016,51,10.0,CountryOverall,33.56521739130435,15.804347826086957,KOR,29288.8704389833,51217803.0,rio-2016,Summer,Republic of Korea,KR,KOR,Olympic Games,1
525,Rio 2016,KOR,2016,51,10.0,CountryOverall,33.56521739130435,15.804347826086957,KOR,29288.8704389833,51217803.0,rio-2016,Summer,Republic of Korea,KR,KOR,Olympic Games,1
525,Rio 2016,KOR,2016,51,10.0,CountryOverall,33.56521739130435,15.804347826086957,KOR,29288.8704389833,51217803.0,rio-2016,Summer,Republic of Korea,KR,KOR,Olympic Games,1
525,Rio 2016,KOR,2016,51,10.0,CountryOverall,33.56521739130435,15.804347826086957,KOR,29288.8704389833,51217803.0,rio-2016,Summer,Republic of Korea,KR,KOR,Olympic Games,1
525,Rio 2016,KOR,2016,51,10.0,CountryOverall,33.56521739130435,15.804347826086957,KOR,29288.8704389833,51217803.0,rio-2016,Summer,Republic of Korea,KR,KOR,Olympic Games,1
525,Rio 2016,KOR,2016,51,10.0,CountryOverall,33.56521739130435,15.804347826086957,KOR,29288.8704389833,51217803.0,rio-2016,Summer,Republic of Korea,KR,KOR,Olympic Games,1
578,Rio 2016,KOS,2016,4,62.5,CountryOverall,4.0,62.5,,,,rio-2016,Summer,Kosovo,XK,KOS,Olympic Games,1
571,Rio 2016,LTU,2016,5,55.0,CountryOverall,7.0,48.142857142857146,LTU,14998.1250595137,2868231.0,rio-2016,Summer,Lithuania,LT,LTU,Olympic Games,1
571,Rio 2016,LTU,2016,5,55.0,CountryOverall,7.0,48.142857142857146,LTU,14998.1250595137,2868231.0,rio-2016,Summer,Lithuania,LT,LTU,Olympic Games,1
571,Rio 2016,LTU,2016,5,55.0,CountryOverall,7.0,48.142857142857146,LTU,14998.1250595137,2868231.0,rio-2016,Summer,Lithuania,LT,LTU,Olympic Games,1
571,Rio 2016,LTU,2016,5,55.0,CountryOverall,7.0,48.142857142857146,LTU,14998.1250595137,2868231.0,rio-2016,Summer,Lithuania,LT,LTU,Olympic Games,1
597,Rio 2016,MAR,2016,1,82.0,CountryOverall,4.6,51.45,MAR,2896.72219562665,35126274.0,rio-2016,Summer,Morocco,MA,MAR,Olympic Games,1
560,Rio 2016,MAS,2016,9,45.5,CountryOverall,3.6,61.4,MYS,9817.78709031009,30684652.0,rio-2016,Summer,Malaysia,MY,MAS,Olympic Games,1
560,Rio 2016,MAS,2016,9,45.5,CountryOverall,3.6,61.4,MYS,9817.78709031009,30684652.0,rio-2016,Summer,Malaysia,MY,MAS,Olympic Games,1
560,Rio 2016,MAS,2016,9,45.5,CountryOverall,3.6,61.4,MYS,9817.78709031009,30684652.0,rio-2016,Summer,Malaysia,MY,MAS,Olympic Games,1
560,Rio 2016,MAS,2016,9,45.5,CountryOverall,3.6,61.4,MYS,9817.78709031009,30684652.0,rio-2016,Summer,Malaysia,MY,MAS,Olympic Games,1
560,Rio 2016,MAS,2016,9,45.5,CountryOverall,3.6,61.4,MYS,9817.78709031009,30684652.0,rio-2016,Summer,Malaysia,MY,MAS,Olympic Games,1
