Site	si	year	Province	ProYear	Cultivar	cu	Release_Year	Replicate	Yield	ly	plant_date	Flower_Date	Harvest_date	prec	fr	BinExp0_4	BinExp5_9	BinExp10_14	BinExp15_19	BinExp20_24	BinExp25_29	BinExp30_inf
"BULTFONTEIN"	4.0	2006.0	"Free State"	9.0	"PAN3364"	29.0	1998	2	4.41	1.4838747	2006-05-01	2006-09-28	2006-10-28	63.5	2.4131823	22.054707	32.708084	37.175804	39.18812	32.860924	10.822334	2.7768414
"BULTFONTEIN"	4.0	2006.0	"Free State"	9.0	"PAN3364"	29.0	1998	2	4.43	1.4883996	2006-05-01	2006-09-28	2006-10-28	63.5	2.4131823	22.054707	32.708084	37.175804	39.18812	32.860924	10.822334	2.7768414
"BULTFONTEIN"	4.0	2006.0	"Free State"	9.0	"PAN3364"	29.0	1998	3	4.64	1.5347143	2006-05-01	2006-09-28	2006-10-28	63.5	2.4131823	22.054707	32.708084	37.175804	39.18812	32.860924	10.822334	2.7768414
"BULTFONTEIN"	4.0	2006.0	"Free State"	9.0	"PAN3364"	29.0	1998	4	4.55	1.5151272	2006-05-01	2006-09-28	2006-10-28	63.5	2.4131823	22.054707	32.708084	37.175804	39.18812	32.860924	10.822334	2.7768414
"BULTFONTEIN"	4.0	2006.0	"Free State"	9.0	"PAN3364"	29.0	1998	4	5.13	1.6351056	2006-05-01	2006-09-28	2006-10-28	63.5	2.4131823	22.054707	32.708084	37.175804	39.18812	32.860924	10.822334	2.7768414
"BULTFONTEIN"	4.0	2006.0	"Free State"	9.0	"PAN3364"	29.0	1998	99	4.64	1.5347143	2006-05-01	2006-09-28	2006-10-28	63.5	2.4131823	22.054707	32.708084	37.175804	39.18812	32.860924	10.822334	2.7768414
"BULTFONTEIN"	4.0	2006.0	"Free State"	9.0	"PAN3364"	29.0	1998	99	4.55	1.5151272	2006-05-01	2006-09-28	2006-10-28	63.5	2.4131823	22.054707	32.708084	37.175804	39.18812	32.860924	10.822334	2.7768414
"BULTFONTEIN"	4.0	2006.0	"Free State"	9.0	"PAN3364"	29.0	1998	99	4.71	1.5496879	2006-05-01	2006-09-28	2006-10-28	63.5	2.4131823	22.054707	32.708084	37.175804	39.18812	32.860924	10.822334	2.7768414
"BULTFONTEIN"	4.0	2006.0	"Free State"	9.0	"PAN3364"	29.0	1998	99	4.41	1.4838747	2006-05-01	2006-09-28	2006-10-28	63.5	2.4131823	22.054707	32.708084	37.175804	39.18812	32.860924	10.822334	2.7768414
"BULTFONTEIN"	4.0	2006.0	"Free State"	9.0	"PAN3364"	29.0	1998	1	4.78	1.5644405	2006-05-21	2006-10-15	2006-11-14	64.7	2.4131823	20.938612	28.747484	34.46606	39.387962	31.84456	14.50362	4.698519
"BULTFONTEIN"	4.0	2006.0	"Free State"	9.0	"PAN3364"	29.0	1998	1	5.26	1.660131	2006-05-21	2006-10-15	2006-11-14	64.7	2.4131823	20.938612	28.747484	34.46606	39.387962	31.84456	14.50362	4.698519
"BULTFONTEIN"	4.0	2006.0	"Free State"	9.0	"PAN3364"	29.0	1998	1	4.25	1.446919	2006-05-21	2006-10-15	2006-11-14	64.7	2.4131823	20.938612	28.747484	34.46606	39.387962	31.84456	14.50362	4.698519
"BULTFONTEIN"	4.0	2006.0	"Free State"	9.0	"PAN3364"	29.0	1998	1	5.01	1.6114359	2006-05-21	2006-10-15	2006-11-14	64.7	2.4131823	20.938612	28.747484	34.46606	39.387962	31.84456	14.50362	4.698519
"BULTFONTEIN"	4.0	2006.0	"Free State"	9.0	"PAN3364"	29.0	1998	2	5.92	1.7783364	2006-05-21	2006-10-15	2006-11-14	64.7	2.4131823	20.938612	28.747484	34.46606	39.387962	31.84456	14.50362	4.698519
"BULTFONTEIN"	4.0	2006.0	"Free State"	9.0	"PAN3364"	29.0	1998	2	4.8	1.5686159	2006-05-21	2006-10-15	2006-11-14	64.7	2.4131823	20.938612	28.747484	34.46606	39.387962	31.84456	14.50362	4.698519
"BULTFONTEIN"	4.0	2006.0	"Free State"	9.0	"PAN3364"	29.0	1998	2	4.48	1.4996231	2006-05-21	2006-10-15	2006-11-14	64.7	2.4131823	20.938612	28.747484	34.46606	39.387962	31.84456	14.50362	4.698519
"BULTFONTEIN"	4.0	2006.0	"Free State"	9.0	"PAN3364"	29.0	1998	2	4.79	1.5665305	2006-05-21	2006-10-15	2006-11-14	64.7	2.4131823	20.938612	28.747484	34.46606	39.387962	31.84456	14.50362	4.698519
"BULTFONTEIN"	4.0	2006.0	"Free State"	9.0	"PAN3364"	29.0	1998	3	6.15	1.816452	2006-05-21	2006-10-15	2006-11-14	64.7	2.4131823	20.938612	28.747484	34.46606	39.387962	31.84456	14.50362	4.698519
"BULTFONTEIN"	4.0	2006.0	"Free State"	9.0	"PAN3364"	29.0	1998	3	4.46	1.4951488	2006-05-21	2006-10-15	2006-11-14	64.7	2.4131823	20.938612	28.747484	34.46606	39.387962	31.84456	14.50362	4.698519
"BULTFONTEIN"	4.0	2006.0	"Free State"	9.0	"PAN3364"	29.0	1998	3	4.09	1.408545	2006-05-21	2006-10-15	2006-11-14	64.7	2.4131823	20.938612	28.747484	34.46606	39.387962	31.84456	14.50362	4.698519
"BULTFONTEIN"	4.0	2006.0	"Free State"	9.0	"PAN3364"	29.0	1998	3	5.46	1.6974487	2006-05-21	2006-10-15	2006-11-14	64.7	2.4131823	20.938612	28.747484	34.46606	39.387962	31.84456	14.50362	4.698519
"BULTFONTEIN"	4.0	2006.0	"Free State"	9.0	"PAN3364"	29.0	1998	4	4.2700000000000005	1.4516138	2006-05-21	2006-10-15	2006-11-14	64.7	2.4131823	20.938612	28.747484	34.46606	39.387962	31.84456	14.50362	4.698519
"BULTFONTEIN"	4.0	2006.0	"Free State"	9.0	"PAN3364"	29.0	1998	4	4.71	1.5496879	2006-05-21	2006-10-15	2006-11-14	64.7	2.4131823	20.938612	28.747484	34.46606	39.387962	31.84456	14.50362	4.698519
"BULTFONTEIN"	4.0	2006.0	"Free State"	9.0	"PAN3364"	29.0	1998	4	5.0600000000000005	1.6213665	2006-05-21	2006-10-15	2006-11-14	64.7	2.4131823	20.938612	28.747484	34.46606	39.387962	31.84456	14.50362	4.698519
"BULTFONTEIN"	4.0	2006.0	"Free State"	9.0	"PAN3364"	29.0	1998	4	5.29	1.6658182	2006-05-21	2006-10-15	2006-11-14	64.7	2.4131823	20.938612	28.747484	34.46606	39.387962	31.84456	14.50362	4.698519
"BULTFONTEIN"	4.0	2006.0	"Free State"	9.0	"PAN3364"	29.0	1998	99	4.25	1.446919	2006-05-21	2006-10-15	2006-11-14	64.7	2.4131823	20.938612	28.747484	34.46606	39.387962	31.84456	14.50362	4.698519
"BULTFONTEIN"	4.0	2006.0	"Free State"	9.0	"PAN3364"	29.0	1998	99	4.46	1.4951488	2006-05-21	2006-10-15	2006-11-14	64.7	2.4131823	20.938612	28.747484	34.46606	39.387962	31.84456	14.50362	4.698519
"BULTFONTEIN"	4.0	2006.0	"Free State"	9.0	"PAN3364"	29.0	1998	99	4.71	1.5496879	2006-05-21	2006-10-15	2006-11-14	64.7	2.4131823	20.938612	28.747484	34.46606	39.387962	31.84456	14.50362	4.698519
"BULTFONTEIN"	4.0	2006.0	"Free State"	9.0	"PAN3364"	29.0	1998	99	5.92	1.7783364	2006-05-21	2006-10-15	2006-11-14	64.7	2.4131823	20.938612	28.747484	34.46606	39.387962	31.84456	14.50362	4.698519
"BULTFONTEIN"	4.0	2006.0	"Free State"	9.0	"PAN3377"	31.0	1998	1	4.86	1.5810385	2006-05-21	2006-10-09	2006-11-08	62.399998	2.4131823	20.938612	28.747484	33.739	37.775322	30.677658	12.866507	3.8422375
"BULTFONTEIN"	4.0	2006.0	"Free State"	9.0	"PAN3377"	31.0	1998	1	5.8	1.7578579	2006-05-21	2006-10-09	2006-11-08	62.399998	2.4131823	20.938612	28.747484	33.739	37.775322	30.677658	12.866507	3.8422375
"BULTFONTEIN"	4.0	2006.0	"Free State"	9.0	"PAN3377"	31.0	1998	1	5.92	1.7783364	2006-05-21	2006-10-09	2006-11-08	62.399998	2.4131823	20.938612	28.747484	33.739	37.775322	30.677658	12.866507	3.8422375
"BULTFONTEIN"	4.0	2006.0	"Free State"	9.0	"PAN3377"	31.0	1998	1	5.3	1.6677068	2006-05-21	2006-10-09	2006-11-08	62.399998	2.4131823	20.938612	28.747484	33.739	37.775322	30.677658	12.866507	3.8422375
"BULTFONTEIN"	4.0	2006.0	"Free State"	9.0	"PAN3377"	31.0	1998	1	5.16	1.6409366	2006-05-21	2006-10-09	2006-11-08	62.399998	2.4131823	20.938612	28.747484	33.739	37.775322	30.677658	12.866507	3.8422375
"BULTFONTEIN"	4.0	2006.0	"Free State"	9.0	"PAN3377"	31.0	1998	1	5.29	1.6658182	2006-05-21	2006-10-09	2006-11-08	62.399998	2.4131823	20.938612	28.747484	33.739	37.775322	30.677658	12.866507	3.8422375
"BULTFONTEIN"	4.0	2006.0	"Free State"	9.0	"PAN3377"	31.0	1998	1	5.49	1.7029283	2006-05-21	2006-10-09	2006-11-08	62.399998	2.4131823	20.938612	28.747484	33.739	37.775322	30.677658	12.866507	3.8422375
"BULTFONTEIN"	4.0	2006.0	"Free State"	9.0	"PAN3377"	31.0	1998	2	4.79	1.5665305	2006-05-21	2006-10-09	2006-11-08	62.399998	2.4131823	20.938612	28.747484	33.739	37.775322	30.677658	12.866507	3.8422375
"BULTFONTEIN"	4.0	2006.0	"Free State"	9.0	"PAN3377"	31.0	1998	2	5.04	1.6174061	2006-05-21	2006-10-09	2006-11-08	62.399998	2.4131823	20.938612	28.747484	33.739	37.775322	30.677658	12.866507	3.8422375
"BULTFONTEIN"	4.0	2006.0	"Free State"	9.0	"PAN3377"	31.0	1998	2	4.38	1.4770488	2006-05-21	2006-10-09	2006-11-08	62.399998	2.4131823	20.938612	28.747484	33.739	37.775322	30.677658	12.866507	3.8422375
"BULTFONTEIN"	4.0	2006.0	"Free State"	9.0	"PAN3377"	31.0	1998	2	5.87	1.7698547	2006-05-21	2006-10-09	2006-11-08	62.399998	2.4131823	20.938612	28.747484	33.739	37.775322	30.677658	12.866507	3.8422375
"BULTFONTEIN"	4.0	2006.0	"Free State"	9.0	"PAN3377"	31.0	1998	2	6.05	1.8000582	2006-05-21	2006-10-09	2006-11-08	62.399998	2.4131823	20.938612	28.747484	33.739	37.775322	30.677658	12.866507	3.8422375
"BULTFONTEIN"	4.0	2006.0	"Free State"	9.0	"PAN3377"	31.0	1998	2	5.07	1.6233408	2006-05-21	2006-10-09	2006-11-08	62.399998	2.4131823	20.938612	28.747484	33.739	37.775322	30.677658	12.866507	3.8422375
"BULTFONTEIN"	4.0	2006.0	"Free State"	9.0	"PAN3377"	31.0	1998	2	5.8	1.7578579	2006-05-21	2006-10-09	2006-11-08	62.399998	2.4131823	20.938612	28.747484	33.739	37.775322	30.677658	12.866507	3.8422375
"BULTFONTEIN"	4.0	2006.0	"Free State"	9.0	"PAN3377"	31.0	1998	2	4.87	1.5830939	2006-05-21	2006-10-09	2006-11-08	62.399998	2.4131823	20.938612	28.747484	33.739	37.775322	30.677658	12.866507	3.8422375
"BULTFONTEIN"	4.0	2006.0	"Free State"	9.0	"PAN3377"	31.0	1998	3	5.41	1.6882491	2006-05-21	2006-10-09	2006-11-08	62.399998	2.4131823	20.938612	28.747484	33.739	37.775322	30.677658	12.866507	3.8422375
"BULTFONTEIN"	4.0	2006.0	"Free State"	9.0	"PAN3377"	31.0	1998	3	5.42	1.6900958	2006-05-21	2006-10-09	2006-11-08	62.399998	2.4131823	20.938612	28.747484	33.739	37.775322	30.677658	12.866507	3.8422375
"BULTFONTEIN"	4.0	2006.0	"Free State"	9.0	"PAN3377"	31.0	1998	3	4.83	1.5748465	2006-05-21	2006-10-09	2006-11-08	62.399998	2.4131823	20.938612	28.747484	33.739	37.775322	30.677658	12.866507	3.8422375
"BULTFONTEIN"	4.0	2006.0	"Free State"	9.0	"PAN3377"	31.0	1998	3	5.92	1.7783364	2006-05-21	2006-10-09	2006-11-08	62.399998	2.4131823	20.938612	28.747484	33.739	37.775322	30.677658	12.866507	3.8422375
"BULTFONTEIN"	4.0	2006.0	"Free State"	9.0	"PAN3377"	31.0	1998	3	5.8	1.7578579	2006-05-21	2006-10-09	2006-11-08	62.399998	2.4131823	20.938612	28.747484	33.739	37.775322	30.677658	12.866507	3.8422375
"BULTFONTEIN"	4.0	2006.0	"Free State"	9.0	"PAN3377"	31.0	1998	3	5.04	1.6174061	2006-05-21	2006-10-09	2006-11-08	62.399998	2.4131823	20.938612	28.747484	33.739	37.775322	30.677658	12.866507	3.8422375
"BULTFONTEIN"	4.0	2006.0	"Free State"	9.0	"PAN3377"	31.0	1998	3	6.1000000000000005	1.8082888	2006-05-21	2006-10-09	2006-11-08	62.399998	2.4131823	20.938612	28.747484	33.739	37.775322	30.677658	12.866507	3.8422375
"BULTFONTEIN"	4.0	2006.0	"Free State"	9.0	"PAN3377"	31.0	1998	3	6.0200000000000005	1.7950872	2006-05-21	2006-10-09	2006-11-08	62.399998	2.4131823	20.938612	28.747484	33.739	37.775322	30.677658	12.866507	3.8422375
"BULTFONTEIN"	4.0	2006.0	"Free State"	9.0	"PAN3377"	31.0	1998	4	5.82	1.7613002	2006-05-21	2006-10-09	2006-11-08	62.399998	2.4131823	20.938612	28.747484	33.739	37.775322	30.677658	12.866507	3.8422375
"BULTFONTEIN"	4.0	2006.0	"Free State"	9.0	"PAN3377"	31.0	1998	4	4.89	1.5871923	2006-05-21	2006-10-09	2006-11-08	62.399998	2.4131823	20.938612	28.747484	33.739	37.775322	30.677658	12.866507	3.8422375
"BULTFONTEIN"	4.0	2006.0	"Free State"	9.0	"PAN3377"	31.0	1998	4	5.47	1.6992786	2006-05-21	2006-10-09	2006-11-08	62.399998	2.4131823	20.938612	28.747484	33.739	37.775322	30.677658	12.866507	3.8422375
"BULTFONTEIN"	4.0	2006.0	"Free State"	9.0	"PAN3377"	31.0	1998	4	4.67	1.541159	2006-05-21	2006-10-09	2006-11-08	62.399998	2.4131823	20.938612	28.747484	33.739	37.775322	30.677658	12.866507	3.8422375
"BULTFONTEIN"	4.0	2006.0	"Free State"	9.0	"PAN3377"	31.0	1998	4	6.49	1.8702625	2006-05-21	2006-10-09	2006-11-08	62.399998	2.4131823	20.938612	28.747484	33.739	37.775322	30.677658	12.866507	3.8422375
"BULTFONTEIN"	4.0	2006.0	"Free State"	9.0	"PAN3377"	31.0	1998	4	6.0600000000000005	1.8017098	2006-05-21	2006-10-09	2006-11-08	62.399998	2.4131823	20.938612	28.747484	33.739	37.775322	30.677658	12.866507	3.8422375
"BULTFONTEIN"	4.0	2006.0	"Free State"	9.0	"PAN3377"	31.0	1998	4	5.66	1.733424	2006-05-21	2006-10-09	2006-11-08	62.399998	2.4131823	20.938612	28.747484	33.739	37.775322	30.677658	12.866507	3.8422375
"BULTFONTEIN"	4.0	2006.0	"Free State"	9.0	"PAN3377"	31.0	1998	4	5.92	1.7783364	2006-05-21	2006-10-09	2006-11-08	62.399998	2.4131823	20.938612	28.747484	33.739	37.775322	30.677658	12.866507	3.8422375
"BULTFONTEIN"	4.0	2006.0	"Free State"	9.0	"PAN3377"	31.0	1998	99	5.8	1.7578579	2006-05-21	2006-10-09	2006-11-08	62.399998	2.4131823	20.938612	28.747484	33.739	37.775322	30.677658	12.866507	3.8422375
"BULTFONTEIN"	4.0	2006.0	"Free State"	9.0	"PAN3377"	31.0	1998	99	5.07	1.6233408	2006-05-21	2006-10-09	2006-11-08	62.399998	2.4131823	20.938612	28.747484	33.739	37.775322	30.677658	12.866507	3.8422375
"BULTFONTEIN"	4.0	2006.0	"Free State"	9.0	"PAN3377"	31.0	1998	99	5.29	1.6658182	2006-05-21	2006-10-09	2006-11-08	62.399998	2.4131823	20.938612	28.747484	33.739	37.775322	30.677658	12.866507	3.8422375
"BULTFONTEIN"	4.0	2006.0	"Free State"	9.0	"PAN3377"	31.0	1998	99	5.49	1.7029283	2006-05-21	2006-10-09	2006-11-08	62.399998	2.4131823	20.938612	28.747484	33.739	37.775322	30.677658	12.866507	3.8422375
"BULTFONTEIN"	4.0	2006.0	"Free State"	9.0	"PAN3377"	31.0	1998	99	6.0200000000000005	1.7950872	2006-05-21	2006-10-09	2006-11-08	62.399998	2.4131823	20.938612	28.747484	33.739	37.775322	30.677658	12.866507	3.8422375
"BULTFONTEIN"	4.0	2006.0	"Free State"	9.0	"PAN3377"	31.0	1998	99	6.49	1.8702625	2006-05-21	2006-10-09	2006-11-08	62.399998	2.4131823	20.938612	28.747484	33.739	37.775322	30.677658	12.866507	3.8422375
"BULTFONTEIN"	4.0	2006.0	"Free State"	9.0	"PAN3377"	31.0	1998	99	5.04	1.6174061	2006-05-21	2006-10-09	2006-11-08	62.399998	2.4131823	20.938612	28.747484	33.739	37.775322	30.677658	12.866507	3.8422375
"BULTFONTEIN"	4.0	2006.0	"Free State"	9.0	"PAN3377"	31.0	1998	99	4.67	1.541159	2006-05-21	2006-10-09	2006-11-08	62.399998	2.4131823	20.938612	28.747484	33.739	37.775322	30.677658	12.866507	3.8422375
"BULTFONTEIN"	4.0	2006.0	"Free State"	9.0	"SST347"	54.0	2006	1	5.59	1.7209793	2006-05-01	2006-09-30	2006-10-30	63.5	2.4131823	22.054707	32.708084	37.175804	39.8904	33.287376	11.343915	3.126528
"BULTFONTEIN"	4.0	2006.0	"Free State"	9.0	"SST347"	54.0	2006	1	6.42	1.8594182	2006-05-01	2006-09-30	2006-10-30	63.5	2.4131823	22.054707	32.708084	37.175804	39.8904	33.287376	11.343915	3.126528
"BULTFONTEIN"	4.0	2006.0	"Free State"	9.0	"SST347"	54.0	2006	2	4.95	1.5993875	2006-05-01	2006-09-30	2006-10-30	63.5	2.4131823	22.054707	32.708084	37.175804	39.8904	33.287376	11.343915	3.126528
"BULTFONTEIN"	4.0	2006.0	"Free State"	9.0	"SST347"	54.0	2006	2	4.8100000000000005	1.5706971	2006-05-01	2006-09-30	2006-10-30	63.5	2.4131823	22.054707	32.708084	37.175804	39.8904	33.287376	11.343915	3.126528
"BULTFONTEIN"	4.0	2006.0	"Free State"	9.0	"SST347"	54.0	2006	3	6.19	1.8229351	2006-05-01	2006-09-30	2006-10-30	63.5	2.4131823	22.054707	32.708084	37.175804	39.8904	33.287376	11.343915	3.126528
"BULTFONTEIN"	4.0	2006.0	"Free State"	9.0	"SST347"	54.0	2006	3	5.93	1.7800242	2006-05-01	2006-09-30	2006-10-30	63.5	2.4131823	22.054707	32.708084	37.175804	39.8904	33.287376	11.343915	3.126528
"BULTFONTEIN"	4.0	2006.0	"Free State"	9.0	"SST347"	54.0	2006	4	6.640000000000001	1.893112	2006-05-01	2006-09-30	2006-10-30	63.5	2.4131823	22.054707	32.708084	37.175804	39.8904	33.287376	11.343915	3.126528
"BULTFONTEIN"	4.0	2006.0	"Free State"	9.0	"SST347"	54.0	2006	4	5.49	1.7029283	2006-05-01	2006-09-30	2006-10-30	63.5	2.4131823	22.054707	32.708084	37.175804	39.8904	33.287376	11.343915	3.126528
"BULTFONTEIN"	4.0	2006.0	"Free State"	9.0	"SST347"	54.0	2006	99	5.49	1.7029283	2006-05-01	2006-09-30	2006-10-30	63.5	2.4131823	22.054707	32.708084	37.175804	39.8904	33.287376	11.343915	3.126528
"BULTFONTEIN"	4.0	2006.0	"Free State"	9.0	"SST347"	54.0	2006	99	4.95	1.5993875	2006-05-01	2006-09-30	2006-10-30	63.5	2.4131823	22.054707	32.708084	37.175804	39.8904	33.287376	11.343915	3.126528
"BULTFONTEIN"	4.0	2006.0	"Free State"	9.0	"SST347"	54.0	2006	99	6.19	1.8229351	2006-05-01	2006-09-30	2006-10-30	63.5	2.4131823	22.054707	32.708084	37.175804	39.8904	33.287376	11.343915	3.126528
"BULTFONTEIN"	4.0	2006.0	"Free State"	9.0	"SST347"	54.0	2006	99	6.42	1.8594182	2006-05-01	2006-09-30	2006-10-30	63.5	2.4131823	22.054707	32.708084	37.175804	39.8904	33.287376	11.343915	3.126528
"BULTFONTEIN"	4.0	2006.0	"Free State"	9.0	"SST356"	55.0	2006	1	6.3	1.8405496	2006-05-01	2006-09-20	2006-10-20	61.0	2.4131823	22.054707	32.708084	36.101517	37.18387	31.406252	9.010443	1.1219484
"BULTFONTEIN"	4.0	2006.0	"Free State"	9.0	"SST356"	55.0	2006	1	5.14	1.6370531	2006-05-01	2006-09-20	2006-10-20	61.0	2.4131823	22.054707	32.708084	36.101517	37.18387	31.406252	9.010443	1.1219484
"BULTFONTEIN"	4.0	2006.0	"Free State"	9.0	"SST356"	55.0	2006	2	5.84	1.7647308	2006-05-01	2006-09-20	2006-10-20	61.0	2.4131823	22.054707	32.708084	36.101517	37.18387	31.406252	9.010443	1.1219484
"BULTFONTEIN"	4.0	2006.0	"Free State"	9.0	"SST356"	55.0	2006	2	5.71	1.742219	2006-05-01	2006-09-20	2006-10-20	61.0	2.4131823	22.054707	32.708084	36.101517	37.18387	31.406252	9.010443	1.1219484
"BULTFONTEIN"	4.0	2006.0	"Free State"	9.0	"SST356"	55.0	2006	3	6.37	1.8515995	2006-05-01	2006-09-20	2006-10-20	61.0	2.4131823	22.054707	32.708084	36.101517	37.18387	31.406252	9.010443	1.1219484
"BULTFONTEIN"	4.0	2006.0	"Free State"	9.0	"SST356"	55.0	2006	3	5.48	1.7011051	2006-05-01	2006-09-20	2006-10-20	61.0	2.4131823	22.054707	32.708084	36.101517	37.18387	31.406252	9.010443	1.1219484
"BULTFONTEIN"	4.0	2006.0	"Free State"	9.0	"SST356"	55.0	2006	4	4.98	1.6054299	2006-05-01	2006-09-20	2006-10-20	61.0	2.4131823	22.054707	32.708084	36.101517	37.18387	31.406252	9.010443	1.1219484
"BULTFONTEIN"	4.0	2006.0	"Free State"	9.0	"SST356"	55.0	2006	4	5.72	1.7439688	2006-05-01	2006-09-20	2006-10-20	61.0	2.4131823	22.054707	32.708084	36.101517	37.18387	31.406252	9.010443	1.1219484
"BULTFONTEIN"	4.0	2006.0	"Free State"	9.0	"SST356"	55.0	2006	99	5.72	1.7439688	2006-05-01	2006-09-20	2006-10-20	61.0	2.4131823	22.054707	32.708084	36.101517	37.18387	31.406252	9.010443	1.1219484
"BULTFONTEIN"	4.0	2006.0	"Free State"	9.0	"SST356"	55.0	2006	99	6.37	1.8515995	2006-05-01	2006-09-20	2006-10-20	61.0	2.4131823	22.054707	32.708084	36.101517	37.18387	31.406252	9.010443	1.1219484
"BULTFONTEIN"	4.0	2006.0	"Free State"	9.0	"SST356"	55.0	2006	99	6.3	1.8405496	2006-05-01	2006-09-20	2006-10-20	61.0	2.4131823	22.054707	32.708084	36.101517	37.18387	31.406252	9.010443	1.1219484
"BULTFONTEIN"	4.0	2006.0	"Free State"	9.0	"SST356"	55.0	2006	99	5.71	1.742219	2006-05-01	2006-09-20	2006-10-20	61.0	2.4131823	22.054707	32.708084	36.101517	37.18387	31.406252	9.010443	1.1219484
"BULTFONTEIN"	4.0	2006.0	"Free State"	9.0	"SST399"	61.0	1999	1	5.7	1.7404661	2006-05-01	2006-10-06	2006-11-05	80.0	2.4131823	22.054707	32.940796	37.916985	41.707035	34.81051	12.314547	3.8422375
"BULTFONTEIN"	4.0	2006.0	"Free State"	9.0	"SST399"	61.0	1999	1	4.3	1.4586151	2006-05-01	2006-10-06	2006-11-05	80.0	2.4131823	22.054707	32.940796	37.916985	41.707035	34.81051	12.314547	3.8422375
"BULTFONTEIN"	4.0	2006.0	"Free State"	9.0	"SST399"	61.0	1999	2	4.92	1.5933086	2006-05-01	2006-10-06	2006-11-05	80.0	2.4131823	22.054707	32.940796	37.916985	41.707035	34.81051	12.314547	3.8422375
"BULTFONTEIN"	4.0	2006.0	"Free State"	9.0	"SST399"	61.0	1999	2	5.05	1.6193882	2006-05-01	2006-10-06	2006-11-05	80.0	2.4131823	22.054707	32.940796	37.916985	41.707035	34.81051	12.314547	3.8422375
"BULTFONTEIN"	4.0	2006.0	"Free State"	9.0	"SST399"	61.0	1999	3	4.8500000000000005	1.5789787	2006-05-01	2006-10-06	2006-11-05	80.0	2.4131823	22.054707	32.940796	37.916985	41.707035	34.81051	12.314547	3.8422375
"BULTFONTEIN"	4.0	2006.0	"Free State"	9.0	"SST399"	61.0	1999	3	6.140000000000001	1.8148247	2006-05-01	2006-10-06	2006-11-05	80.0	2.4131823	22.054707	32.940796	37.916985	41.707035	34.81051	12.314547	3.8422375
"BULTFONTEIN"	4.0	2006.0	"Free State"	9.0	"SST399"	61.0	1999	4	5.76	1.7509375	2006-05-01	2006-10-06	2006-11-05	80.0	2.4131823	22.054707	32.940796	37.916985	41.707035	34.81051	12.314547	3.8422375
"BULTFONTEIN"	4.0	2006.0	"Free State"	9.0	"SST399"	61.0	1999	4	5.5200000000000005	1.7083778	2006-05-01	2006-10-06	2006-11-05	80.0	2.4131823	22.054707	32.940796	37.916985	41.707035	34.81051	12.314547	3.8422375
"BULTFONTEIN"	4.0	2006.0	"Free State"	9.0	"SST399"	61.0	1999	99	5.7	1.7404661	2006-05-01	2006-10-06	2006-11-05	80.0	2.4131823	22.054707	32.940796	37.916985	41.707035	34.81051	12.314547	3.8422375
"BULTFONTEIN"	4.0	2006.0	"Free State"	9.0	"SST399"	61.0	1999	99	5.76	1.7509375	2006-05-01	2006-10-06	2006-11-05	80.0	2.4131823	22.054707	32.940796	37.916985	41.707035	34.81051	12.314547	3.8422375
"BULTFONTEIN"	4.0	2006.0	"Free State"	9.0	"SST399"	61.0	1999	99	5.05	1.6193882	2006-05-01	2006-10-06	2006-11-05	80.0	2.4131823	22.054707	32.940796	37.916985	41.707035	34.81051	12.314547	3.8422375
"BULTFONTEIN"	4.0	2006.0	"Free State"	9.0	"SST399"	61.0	1999	99	6.140000000000001	1.8148247	2006-05-01	2006-10-06	2006-11-05	80.0	2.4131823	22.054707	32.940796	37.916985	41.707035	34.81051	12.314547	3.8422375
"BULTFONTEIN"	4.0	2006.0	"Free State"	9.0	"SST935"	67.0	2001	1	5.5	1.704748	2006-05-01	2006-09-29	2006-10-29	63.5	2.4131823	22.054707	32.708084	37.175804	39.554558	33.0618	11.065074	2.9667962
"BULTFONTEIN"	4.0	2006.0	"Free State"	9.0	"SST935"	67.0	2001	1	6.2	1.8245493	2006-05-01	2006-09-29	2006-10-29	63.5	2.4131823	22.054707	32.708084	37.175804	39.554558	33.0618	11.065074	2.9667962
"BULTFONTEIN"	4.0	2006.0	"Free State"	9.0	"SST935"	67.0	2001	2	5.46	1.6974487	2006-05-01	2006-09-29	2006-10-29	63.5	2.4131823	22.054707	32.708084	37.175804	39.554558	33.0618	11.065074	2.9667962
"BULTFONTEIN"	4.0	2006.0	"Free State"	9.0	"SST935"	67.0	2001	2	5.2	1.6486586	2006-05-01	2006-09-29	2006-10-29	63.5	2.4131823	22.054707	32.708084	37.175804	39.554558	33.0618	11.065074	2.9667962
"BULTFONTEIN"	4.0	2006.0	"Free State"	9.0	"SST935"	67.0	2001	3	5.3100000000000005	1.6695918	2006-05-01	2006-09-29	2006-10-29	63.5	2.4131823	22.054707	32.708084	37.175804	39.554558	33.0618	11.065074	2.9667962
"BULTFONTEIN"	4.0	2006.0	"Free State"	9.0	"SST935"	67.0	2001	3	5.2	1.6486586	2006-05-01	2006-09-29	2006-10-29	63.5	2.4131823	22.054707	32.708084	37.175804	39.554558	33.0618	11.065074	2.9667962
"BULTFONTEIN"	4.0	2006.0	"Free State"	9.0	"SST935"	67.0	2001	4	4.39	1.4793292	2006-05-01	2006-09-29	2006-10-29	63.5	2.4131823	22.054707	32.708084	37.175804	39.554558	33.0618	11.065074	2.9667962
