prod,prodname,rst4submarket,NPM,pricepercal,npacks 
16,"Confectionery","Block Chocolate",17,.34256565,5230
16,"Confectionery","Block Chocolate",18,.3100419,2869
16,"Confectionery","Block Chocolate",19,.29875242,4175
16,"Confectionery","Block Chocolate",20,.28125261,10552
16,"Confectionery","Block Chocolate",21,.27544935,44445
16,"Confectionery","Block Chocolate",22,.24208347,11155
16,"Confectionery","Block Chocolate",23,.25515013,10180
16,"Confectionery","Block Chocolate",24,.28456976,42402
16,"Confectionery","Block Chocolate",25,.21057397,124977
16,"Confectionery","Block Chocolate",26,.19002006,41004
16,"Confectionery","Block Chocolate",27,.22295859,14949
16,"Confectionery","Block Chocolate",28,.2060583,6622
16,"Confectionery","Block Chocolate",29,.25557722,6
16,"Confectionery","Block Chocolate",31,.46222221,18
16,"Confectionery","Boxes+Gifting",0,.73570681,30
16,"Confectionery","Boxes+Gifting",7,.41659807,9
16,"Confectionery","Boxes+Gifting",11,1.2685,41
16,"Confectionery","Boxes+Gifting",13,.61199504,183
16,"Confectionery","Boxes+Gifting",14,.57178973,15
16,"Confectionery","Boxes+Gifting",15,.320646,65
16,"Confectionery","Boxes+Gifting",16,.30556929,325
16,"Confectionery","Boxes+Gifting",17,.34079694,675
16,"Confectionery","Boxes+Gifting",18,.26293803,768
16,"Confectionery","Boxes+Gifting",19,.32008863,2840
16,"Confectionery","Boxes+Gifting",20,.30692035,10553
16,"Confectionery","Boxes+Gifting",21,.32312999,7753
16,"Confectionery","Boxes+Gifting",22,.35384964,11957
16,"Confectionery","Boxes+Gifting",23,.31299451,12983
16,"Confectionery","Boxes+Gifting",24,.30601128,52729
16,"Confectionery","Boxes+Gifting",25,.30479593,45060
16,"Confectionery","Boxes+Gifting",26,.23499063,28430
16,"Confectionery","Boxes+Gifting",27,.38298004,1158
16,"Confectionery","Boxes+Gifting",28,.28931855,500
16,"Confectionery","Boxes+Gifting",29,.2965052,108
16,"Confectionery","Boxes+Gifting",30,.10988053,3315
16,"Confectionery","Bubble Gum",12,.61116462,1227
16,"Confectionery","Bubble Gum",15,.28245944,5
16,"Confectionery","Chewing Gum",2,.96096725,62
16,"Confectionery","Chewing Gum",4,1.1083878,2
16,"Confectionery","Chewing Gum",12,.73650768,421
16,"Confectionery","Chewing Gum",13,.89780059,60
16,"Confectionery","Egg+Novelty+Seasonal",1,.74608595,1527
16,"Confectionery","Egg+Novelty+Seasonal",2,1.418724,84
16,"Confectionery","Egg+Novelty+Seasonal",11,.3905189,277
16,"Confectionery","Egg+Novelty+Seasonal",12,.40620179,92
16,"Confectionery","Egg+Novelty+Seasonal",15,.49305939,253
16,"Confectionery","Egg+Novelty+Seasonal",16,.54118695,104
16,"Confectionery","Egg+Novelty+Seasonal",17,.38604691,228
16,"Confectionery","Egg+Novelty+Seasonal",18,.3357102,199
16,"Confectionery","Egg+Novelty+Seasonal",19,.43277232,116
16,"Confectionery","Egg+Novelty+Seasonal",20,.46367724,178
16,"Confectionery","Egg+Novelty+Seasonal",21,.36933485,2825
16,"Confectionery","Egg+Novelty+Seasonal",22,.38733673,1151
16,"Confectionery","Egg+Novelty+Seasonal",23,.34815759,2343
16,"Confectionery","Egg+Novelty+Seasonal",24,.32791319,78165
16,"Confectionery","Egg+Novelty+Seasonal",25,.30774404,90991
16,"Confectionery","Egg+Novelty+Seasonal",26,.2895552,63793
16,"Confectionery","Egg+Novelty+Seasonal",27,.29956341,10344
16,"Confectionery","Egg+Novelty+Seasonal",28,.31514463,82
16,"Confectionery","Egg+Novelty+Seasonal",29,.15829738,16
16,"Confectionery","Egg+Novelty+Seasonal",32,.65566838,188
16,"Confectionery","Egg+Novelty+Seasonal",33,.76034061,1
16,"Confectionery","Multipack Chocolate",13,.07941205,242
16,"Confectionery","Multipack Chocolate",14,.19478516,348
16,"Confectionery","Multipack Chocolate",16,.17765811,1315
16,"Confectionery","Multipack Chocolate",17,.15977249,8686
16,"Confectionery","Multipack Chocolate",18,.17279587,308
16,"Confectionery","Multipack Chocolate",19,.19208946,2064
16,"Confectionery","Multipack Chocolate",20,.15095463,7994
16,"Confectionery","Multipack Chocolate",21,.18894396,4827
16,"Confectionery","Multipack Chocolate",22,.14669471,24920
16,"Confectionery","Multipack Chocolate",23,.13017022,38336
16,"Confectionery","Multipack Chocolate",24,.17893659,53610
16,"Confectionery","Multipack Chocolate",25,.15699937,132992
16,"Confectionery","Multipack Chocolate",26,.15288673,75329
16,"Confectionery","Multipack Chocolate",27,.14396675,54535
16,"Confectionery","Multipack Chocolate",28,.16520726,4732
16,"Confectionery","Popcorn Savoury",-6,.06150843,324
16,"Confectionery","Popcorn Savoury",-4,.09649756,134
16,"Confectionery","Popcorn Savoury",-2,.05992157,17
16,"Confectionery","Popcorn Savoury",-1,.2178773,114
16,"Confectionery","Popcorn Savoury",0,.46377779,295
16,"Confectionery","Popcorn Savoury",6,.44700729,3639
16,"Confectionery","Popcorn Savoury",7,.39261471,116
16,"Confectionery","Popcorn Savoury",8,.33094631,3238
16,"Confectionery","Popcorn Savoury",9,.23213769,830
16,"Confectionery","Popcorn Savoury",10,.28560119,1095
16,"Confectionery","Popcorn Savoury",11,.39795195,350
16,"Confectionery","Popcorn Savoury",12,.23985535,2869
16,"Confectionery","Popcorn Savoury",13,.14333349,381
16,"Confectionery","Popcorn Savoury",14,.30226411,274
16,"Confectionery","Popcorn Savoury",15,.10731015,210
16,"Confectionery","Popcorn Savoury",16,.12182013,171
16,"Confectionery","Popcorn Savoury",17,.12305395,229
16,"Confectionery","Popcorn Savoury",19,.21297188,915
16,"Confectionery","Popcorn Savoury",20,.16074211,22
16,"Confectionery","Popcorn Savoury",21,.10949887,483
16,"Confectionery","Popcorn Savoury",23,.56503917,43
16,"Confectionery","Popcorn Sweet",-3,.04763039,53
16,"Confectionery","Popcorn Sweet",-1,.40656616,1811
16,"Confectionery","Popcorn Sweet",0,.48527092,1133
16,"Confectionery","Popcorn Sweet",1,.22717587,1430
16,"Confectionery","Popcorn Sweet",2,.28334816,305
16,"Confectionery","Popcorn Sweet",5,.15806293,6
16,"Confectionery","Popcorn Sweet",6,.16809337,481
16,"Confectionery","Popcorn Sweet",7,.15671325,3068
16,"Confectionery","Popcorn Sweet",8,.2647654,252
16,"Confectionery","Popcorn Sweet",9,.2097583,9117
16,"Confectionery","Popcorn Sweet",10,.28128657,484
16,"Confectionery","Popcorn Sweet",11,.19287177,762
16,"Confectionery","Popcorn Sweet",12,.23031433,2806
16,"Confectionery","Popcorn Sweet",13,.1686777,101
16,"Confectionery","Popcorn Sweet",14,.11205084,917
16,"Confectionery","Popcorn Sweet",15,.11594203,137
16,"Confectionery","Popcorn Sweet",16,.51817406,285
16,"Confectionery","Popcorn Sweet",17,.12622564,1219
16,"Confectionery","Popcorn Sweet",18,.10232558,84
16,"Confectionery","Popcorn Sweet",19,.59003097,33
16,"Confectionery","Popcorn Sweet",20,.30071098,6287
16,"Confectionery","Popcorn Sweet",22,.38386268,156
16,"Confectionery","Popcorn Sweet",23,.29532843,19
16,"Confectionery","Popcorn Sweet",24,.61794449,15
16,"Confectionery","Popcorn Sweet",25,.59322821,5
16,"Confectionery","Popcorn Sweet",26,.31871437,16
16,"Confectionery","Popcorn Sweet+Savoury",7,.2023765,228
16,"Confectionery","Popcorn Sweet+Savoury",8,.22757387,458
16,"Confectionery","Popcorn Sweet+Savoury",9,.27548703,1031
16,"Confectionery","Popcorn Sweet+Savoury",10,.33317116,4067
16,"Confectionery","Popcorn Sweet+Savoury",11,.19137312,6624
16,"Confectionery","Popcorn Sweet+Savoury",12,.3201679,5564
16,"Confectionery","Popcorn Sweet+Savoury",13,.25153394,1594
16,"Confectionery","Popcorn Sweet+Savoury",14,.20008764,2681
16,"Confectionery","Popcorn Sweet+Savoury",15,.21214018,183
16,"Confectionery","Popcorn Sweet+Savoury",18,.19250664,193
16,"Confectionery","Popcorn Sweet+Savoury",20,.17151476,1
16,"Confectionery","Popcorn Sweet+Savoury",22,.18433402,81
16,"Confectionery","Popcorn Sweet+Savoury",26,.19084245,97
16,"Confectionery","Popcorn Sweet+Savoury",31,.71201375,13
16,"Confectionery","Single Chocolate",13,.7000235,1
16,"Confectionery","Single Chocolate",16,.68388377,49
16,"Confectionery","Single Chocolate",17,.39880202,2292
16,"Confectionery","Single Chocolate",18,.62974699,117
16,"Confectionery","Single Chocolate",19,.54307667,122
16,"Confectionery","Single Chocolate",20,.5694602,564
16,"Confectionery","Single Chocolate",21,.37543102,926
16,"Confectionery","Single Chocolate",22,.34938264,3390
16,"Confectionery","Single Chocolate",23,.34678002,2609
16,"Confectionery","Single Chocolate",24,.29267152,12004
16,"Confectionery","Single Chocolate",25,.2848185,8356
16,"Confectionery","Single Chocolate",26,.24127905,25864
16,"Confectionery","Single Chocolate",27,.26690677,6061
16,"Confectionery","Single Chocolate",28,.30482087,407
16,"Confectionery","Sugar Multipack",2,.3903764,3427
16,"Confectionery","Sugar Multipack",6,.23560565,240
16,"Confectionery","Sugar Multipack",14,.18029869,15898
16,"Confectionery","Sugar Multipack",15,.21773408,31624
16,"Confectionery","Sugar Multipack",16,.18095171,1418
16,"Confectionery","Sugar Multipack",17,.12338334,4731
16,"Confectionery","Sugar Multipack",18,.1749899,115
16,"Confectionery","Sugar Multipack",19,.2493431,766
16,"Confectionery","Sugar Multipack",21,.14131726,2160
16,"Confectionery","Sugar Multipack",22,.17878739,393
16,"Confectionery","Sugar Multipack",24,.18053795,105
16,"Confectionery","Sugar Multipack",26,.12741201,235
16,"Confectionery","Sugar Sharing",2,.56828358,755
16,"Confectionery","Sugar Sharing",4,.13618853,202
16,"Confectionery","Sugar Sharing",5,.19538907,54
16,"Confectionery","Sugar Sharing",6,.22234691,1173
16,"Confectionery","Sugar Sharing",7,.24868576,978
16,"Confectionery","Sugar Sharing",8,.3017336,28
16,"Confectionery","Sugar Sharing",9,.27593092,218
16,"Confectionery","Sugar Sharing",11,.1854772,4418
16,"Confectionery","Sugar Sharing",12,.38991687,1375
16,"Confectionery","Sugar Sharing",13,.16973516,21177
16,"Confectionery","Sugar Sharing",14,.17947291,164036
16,"Confectionery","Sugar Sharing",15,.1881743,69463
16,"Confectionery","Sugar Sharing",16,.16557462,17327
16,"Confectionery","Sugar Sharing",17,.14850998,26201
16,"Confectionery","Sugar Sharing",18,.15794476,12274
16,"Confectionery","Sugar Sharing",19,.14083847,7788
16,"Confectionery","Sugar Sharing",20,.14290448,6504
16,"Confectionery","Sugar Sharing",21,.13363838,4371
16,"Confectionery","Sugar Sharing",22,.16697218,1625
16,"Confectionery","Sugar Sharing",23,.13639346,9401
16,"Confectionery","Sugar Sharing",24,.2110689,7141
16,"Confectionery","Sugar Sharing",25,.20098759,2162
16,"Confectionery","Sugar Sharing",26,.18232946,8104
16,"Confectionery","Sugar Sharing",27,.15209026,4284
16,"Confectionery","Sugar Sharing",28,.13510509,3819
16,"Confectionery","Sugar Sharing",29,.15743191,2481
16,"Confectionery","Sugar Sharing",30,.16597568,715
16,"Confectionery","Sugar Sharing",33,.1420124,99
16,"Confectionery","Sugar Singles",2,.67662453,767
16,"Confectionery","Sugar Singles",3,.83013239,91
16,"Confectionery","Sugar Singles",4,.68377415,333
16,"Confectionery","Sugar Singles",5,.3778191,489
16,"Confectionery","Sugar Singles",6,.51600637,13
16,"Confectionery","Sugar Singles",7,.68145346,443
16,"Confectionery","Sugar Singles",8,.88979664,237
16,"Confectionery","Sugar Singles",9,1.3373352,13
16,"Confectionery","Sugar Singles",10,.58643588,2117
16,"Confectionery","Sugar Singles",11,.48633292,2342
16,"Confectionery","Sugar Singles",12,.38897295,2776
16,"Confectionery","Sugar Singles",13,.2259976,11326
16,"Confectionery","Sugar Singles",14,.28917989,95634
16,"Confectionery","Sugar Singles",15,.40357821,45231
16,"Confectionery","Sugar Singles",16,.26616571,2635
16,"Confectionery","Sugar Singles",17,.24629921,5978
16,"Confectionery","Sugar Singles",18,.25609414,4571
16,"Confectionery","Sugar Singles",19,.31775314,1136
16,"Confectionery","Sugar Singles",21,.28555554,25
16,"Confectionery","Sugar Singles",22,.32900275,51
16,"Confectionery","Sugar Singles",23,.37355711,5198
16,"Confectionery","Sugar Singles",24,.22339724,7701
16,"Confectionery","Sugar Singles",25,.27204839,13
16,"Confectionery","Sugar Singles",26,.12161276,3781
16,"Confectionery","Sugar Singles",27,.25771142,626
16,"Confectionery","Sugar Singles",28,.12669444,462
17,"Desserts","1 Litre Standard",2,.2620614,8
17,"Desserts","1 Litre Standard",3,.13180468,72
17,"Desserts","1 Litre Standard",4,.12413213,446
17,"Desserts","1 Litre Standard",5,.16021397,304
17,"Desserts","1 Litre Standard",6,.10597363,703
17,"Desserts","1 Litre Standard",7,.105994,108
17,"Desserts","1 Litre Standard",8,.11487603,22
17,"Desserts","1 Litre Standard",9,.08563175,410
17,"Desserts","1 Litre Standard",11,.09755356,3701
17,"Desserts","1 Litre Standard",12,.12501575,112
17,"Desserts","1 Litre Standard",15,.08609626,4
17,"Desserts","2 Litre Standard",2,.08283396,5498
17,"Desserts","2 Litre Standard",3,.11210873,3641
17,"Desserts","2 Litre Standard",4,.1049451,166
17,"Desserts","2 Litre Standard",5,.05002458,499
17,"Desserts","2 Litre Standard",6,.0529134,2227
17,"Desserts","2 Litre Standard",7,.05174256,6056
17,"Desserts","2 Litre Standard",9,.04967602,2256
17,"Desserts","2 Litre Standard",11,.05214592,1186
17,"Desserts","2 Litre Standard",12,.0591788,66
17,"Desserts","4 Litres and over Standrd",12,.04369393,141
17,"Desserts","Ambient Sponge Puddings",12,.17952025,1132
17,"Desserts","Ambient Sponge Puddings",13,.19790104,751
17,"Desserts","Ambient Sponge Puddings",14,.20678018,1462
17,"Desserts","Ambient Sponge Puddings",15,.17880873,3028
17,"Desserts","Ambient Sponge Puddings",16,.21952762,749
17,"Desserts","Ambient Sponge Puddings",17,.20592187,3082
17,"Desserts","Ambient Sponge Puddings",18,.17072018,367
17,"Desserts","Ambient Sponge Puddings",19,.19354861,1337
17,"Desserts","Ambient Sponge Puddings",20,.37918187,48
17,"Desserts","Ambient Sponge Puddings",21,.23987081,572
17,"Desserts","Big Pot",2,.17845389,1713
17,"Desserts","Blancmanges",1,1.097049,52
17,"Desserts","Blancmanges",2,.41278864,178
17,"Desserts","Blancmanges",14,.3120699,462
17,"Desserts","Cake Bars",15,.07915291,404
17,"Desserts","Cake Bars",18,.22905642,113
17,"Desserts","Cake Bars",19,.091081,361
17,"Desserts","Cake Bars",20,.23244209,6392
17,"Desserts","Cake Bars",21,.18712054,8578
17,"Desserts","Cake Bars",22,.24698714,8489
17,"Desserts","Cake Bars",23,.19830786,15230
17,"Desserts","Cake Bars",24,.14035572,11637
17,"Desserts","Cake Bars",25,.12782402,6805
17,"Desserts","Cake Bars",29,.221875,14
17,"Desserts","Cake Bars",30,.06556742,1229
17,"Desserts","Cake Portion",16,.37081444,66
17,"Desserts","Cake Portion",17,.38445896,1295
17,"Desserts","Cake Portion",18,.33863412,3404
17,"Desserts","Cake Portion",19,.3997638,299
17,"Desserts","Can",0,.10259603,3392
17,"Desserts","Can",1,.13029813,4408
17,"Desserts","Can",2,.21501596,4603
17,"Desserts","Can",3,.1722103,14627
17,"Desserts","Can",4,.16921874,3736
17,"Desserts","Carton",1,.18181818,189
17,"Desserts","Carton",2,.1545776,4100
17,"Desserts","Carton",3,.13795794,23475
17,"Desserts","Carton",4,.19815392,267
17,"Desserts","Cheesecake",0,.50180786,938
17,"Desserts","Cheesecake",4,.34929223,325
17,"Desserts","Cheesecake",5,.78959516,750
17,"Desserts","Cheesecake",6,.20935612,1329
17,"Desserts","Cheesecake",7,.13815241,1288
17,"Desserts","Cheesecake",8,.107649,570
17,"Desserts","Cheesecake",10,.15189179,1582
17,"Desserts","Cheesecake",11,.35431732,4897
17,"Desserts","Cheesecake",12,.18471835,4223
17,"Desserts","Cheesecake",13,.16956226,6955
17,"Desserts","Cheesecake",14,.1867089,6606
17,"Desserts","Cheesecake",15,.15540091,3929
17,"Desserts","Cheesecake",16,.15565387,2913
17,"Desserts","Cheesecake",17,.16364822,4265
17,"Desserts","Cheesecake",18,.22118926,7774
17,"Desserts","Cheesecake",19,.23748872,2838
17,"Desserts","Cheesecake",20,.22613043,4694
17,"Desserts","Cheesecake",21,.22741341,882
17,"Desserts","Cheesecake",22,.1706922,3650
17,"Desserts","Cheesecake",23,.23352839,2773
17,"Desserts","Choc Ices",12,.25242641,42
17,"Desserts","Choc Ices",14,.14551763,209
17,"Desserts","Choc Ices",15,.09525832,1234
17,"Desserts","Choc Ices",16,.06091228,907
17,"Desserts","Choc Ices",17,.11685267,9040
17,"Desserts","Choc Ices",18,.09111483,1048
17,"Desserts","Choc Ices",19,.09153409,3734
17,"Desserts","Choc Ices",20,.13626454,36
17,"Desserts","Cold Instant Desserts",1,1.2894737,17
17,"Desserts","Cold Instant Desserts",2,.92938674,282
17,"Desserts","Cold Instant Desserts",3,.76363809,711
17,"Desserts","Cold Instant Desserts",4,.76007637,4361
17,"Desserts","Cold Instant Desserts",5,.67362772,1876
17,"Desserts","Cold Instant Desserts",6,.52291711,2058
17,"Desserts","Cold Instant Desserts",7,.66554823,3710
17,"Desserts","Cold Instant Desserts",8,.20550491,1677
17,"Desserts","Cold Instant Desserts",11,.75804938,264
17,"Desserts","Cold Instant Desserts",13,.24061034,71
17,"Desserts","Cold Instant Desserts",14,.43128698,628
17,"Desserts","Cold Instant Desserts",23,.26330295,5
17,"Desserts","Complete Desserts",8,.18535326,4872
17,"Desserts","Complete Desserts",9,.22440511,2618
17,"Desserts","Complete Desserts",11,.21108341,128
17,"Desserts","Complete Desserts",12,.2088027,507
17,"Desserts","Complete Desserts",13,.24908625,107
17,"Desserts","Complete Desserts",14,.38207933,8
17,"Desserts","Complete Desserts",15,.45875076,3
17,"Desserts","Complete Desserts",16,.10662125,71
17,"Desserts","Compote",2,.89012348,39
17,"Desserts","Cornflour",-1,.04280523,4
17,"Desserts","Cornflour",4,.08308257,1001
17,"Desserts","Cornflour",13,.12377797,25
17,"Desserts","Cream Sponges",17,.14084507,513
17,"Desserts","Creme Brulee",11,.3198647,64
17,"Desserts","Creme Brulee",12,.38422205,611
17,"Desserts","Creme Brulee",14,.44208812,442
17,"Desserts","Creme Brulee",15,.29687499,14
17,"Desserts","Creme Brulee",16,.40585148,727
17,"Desserts","Creme Brulee",17,.27672847,414
17,"Desserts","Creme Brulee",19,.39419537,33
17,"Desserts","Creme Caramel",3,.22152126,501
17,"Desserts","Creme Caramel",4,.14349877,2581
17,"Desserts","Creme Caramel",5,.16908391,1747
17,"Desserts","Creme Caramel",6,.39695973,1302
17,"Desserts","Creme Caramel",11,.1204633,290
17,"Desserts","Creme Caramel",15,.18402842,781
17,"Desserts","Crumble/Cobbler",4,.4581634,191
17,"Desserts","Crumble/Cobbler",5,.29351645,593
17,"Desserts","Crumble/Cobbler",6,.2265451,215
17,"Desserts","Crumble/Cobbler",7,.30161905,413
17,"Desserts","Crumble/Cobbler",8,.35243982,53
17,"Desserts","Crumble/Cobbler",9,.24902365,627
17,"Desserts","Crumble/Cobbler",10,.26758785,363
17,"Desserts","Crumble/Cobbler",11,.34689359,491
17,"Desserts","Crumble/Cobbler",13,.26164411,243
17,"Desserts","Crystals",0,1.1363636,8
17,"Desserts","Crystals",1,1.5550893,49
17,"Desserts","Crystals",2,2.1608253,23
17,"Desserts","Crystals",3,.61375658,24
17,"Desserts","Crystals",5,.88235297,42
17,"Desserts","Crystals",11,.59098321,110
17,"Desserts","Crystals",12,1.739532,1370
17,"Desserts","Crystals",13,.62270156,3164
17,"Desserts","Crystals",14,.2898479,907
17,"Desserts","Cups/Tubs",-2,1.060606,4
17,"Desserts","Cups/Tubs",-1,.99605633,6
17,"Desserts","Cups/Tubs",1,.20011737,40
17,"Desserts","Cups/Tubs",2,1.4561688,43
