,date,region,value
377,2016-12-01,North East,0.7976554536187563
378,2016-12-01,North West,0.7766272189349113
379,2016-12-01,Yorkshire and The Humber,0.7939672801635992
380,2016-12-01,East Midlands,0.7804272230501739
381,2016-12-01,West Midlands,0.7902341803687095
382,2016-12-01,East,0.7180672268907563
383,2016-12-01,London,0.6379474184352233
384,2016-12-01,South East,0.685539403213466
385,2016-12-01,South West,0.7770069375619425
386,2016-12-01,Wales,0.8084886128364389
387,2016-12-01,Scotland,0.7855488652153775
388,2016-12-01,Northern Ireland,0.8153681963713981
389,2016-12-01,UK,0.7271142109851787
390,2017-01-01,North East,0.8054275473630312
391,2017-01-01,North West,0.7829110779930452
392,2017-01-01,Yorkshire and The Humber,0.7946748591909882
393,2017-01-01,East Midlands,0.7811565304087736
394,2017-01-01,West Midlands,0.7920841683366734
395,2017-01-01,East,0.71729070256626
396,2017-01-01,London,0.6396196513470681
397,2017-01-01,South East,0.6811594202898551
398,2017-01-01,South West,0.7767326732673268
399,2017-01-01,Wales,0.8100414078674948
400,2017-01-01,Scotland,0.7868700878409616
401,2017-01-01,Northern Ireland,0.8128313891834571
402,2017-01-01,UK,0.7277486910994765
403,2017-02-01,North East,0.8061224489795918
404,2017-02-01,North West,0.778652238071815
405,2017-02-01,Yorkshire and The Humber,0.7930682976554536
406,2017-02-01,East Midlands,0.7792592592592592
407,2017-02-01,West Midlands,0.7885091629519564
408,2017-02-01,East,0.7198656026879462
409,2017-02-01,London,0.6379093198992444
410,2017-02-01,South East,0.6841505131128849
411,2017-02-01,South West,0.7743362831858407
412,2017-02-01,Wales,0.8088386433710175
413,2017-02-01,Scotland,0.7855166051660517
414,2017-02-01,Northern Ireland,0.81293057763646
415,2017-02-01,UK,0.7272333044232437
416,2017-03-01,North East,0.8058793715154587
417,2017-03-01,North West,0.7786483839373164
418,2017-03-01,Yorkshire and The Humber,0.7925290257445734
419,2017-03-01,East Midlands,0.7794695481335953
420,2017-03-01,West Midlands,0.7891625615763547
421,2017-03-01,East,0.7215031315240084
422,2017-03-01,London,0.6364491844416562
423,2017-03-01,South East,0.6854655563966692
424,2017-03-01,South West,0.7799607072691552
425,2017-03-01,Wales,0.8047788510421963
426,2017-03-01,Scotland,0.7817095588235294
427,2017-03-01,Northern Ireland,0.8149710068529257
428,2017-03-01,UK,0.7276650841605524
429,2017-04-01,North East,0.8060759493670886
430,2017-04-01,North West,0.7803326810176126
431,2017-04-01,Yorkshire and The Humber,0.7970573313039067
432,2017-04-01,East Midlands,0.7826941986234022
433,2017-04-01,West Midlands,0.7905372104484968
434,2017-04-01,East,0.7234753550543024
435,2017-04-01,London,0.6377854238348452
436,2017-04-01,South East,0.6857034795763994
437,2017-04-01,South West,0.7830791933103788
438,2017-04-01,Wales,0.8124038954382368
439,2017-04-01,Scotland,0.7866300366300366
440,2017-04-01,Northern Ireland,0.8158730158730159
