pre_tax,tax,earning,amount
175200,93231.75,before_childcare,81968.25
175200,93231.75,after_childcare,49568.25
175300,93293.75,before_childcare,82006.25
175300,93293.75,after_childcare,49606.25
175400,93355.75,before_childcare,82044.25
175400,93355.75,after_childcare,49644.25
175500,93417.75,before_childcare,82082.25
175500,93417.75,after_childcare,49682.25
175600,93479.75,before_childcare,82120.25
175600,93479.75,after_childcare,49720.25
175700,93541.75,before_childcare,82158.25
175700,93541.75,after_childcare,49758.25
175800,93603.75,before_childcare,82196.25
175800,93603.75,after_childcare,49796.25
175900,93665.75,before_childcare,82234.25
175900,93665.75,after_childcare,49834.25
176000,93727.75,before_childcare,82272.25
176000,93727.75,after_childcare,49872.25
176100,93789.75,before_childcare,82310.25
176100,93789.75,after_childcare,49910.25
176200,93851.75,before_childcare,82348.25
176200,93851.75,after_childcare,49948.25
176300,93913.75,before_childcare,82386.25
176300,93913.75,after_childcare,49986.25
176400,93975.75,before_childcare,82424.25
176400,93975.75,after_childcare,50024.25
176500,94037.75,before_childcare,82462.25
176500,94037.75,after_childcare,50062.25
176600,94099.75,before_childcare,82500.25
176600,94099.75,after_childcare,50100.25
176700,94161.75,before_childcare,82538.25
176700,94161.75,after_childcare,50138.25
176800,94223.75,before_childcare,82576.25
176800,94223.75,after_childcare,50176.25
176900,94285.75,before_childcare,82614.25
176900,94285.75,after_childcare,50214.25
177000,94347.75,before_childcare,82652.25
177000,94347.75,after_childcare,50252.25
177100,94409.75,before_childcare,82690.25
177100,94409.75,after_childcare,50290.25
177200,94471.75,before_childcare,82728.25
177200,94471.75,after_childcare,50328.25
177300,94533.75,before_childcare,82766.25
177300,94533.75,after_childcare,50366.25
177400,94595.75,before_childcare,82804.25
177400,94595.75,after_childcare,50404.25
177500,94657.75,before_childcare,82842.25
177500,94657.75,after_childcare,50442.25
177600,94719.75,before_childcare,82880.25
177600,94719.75,after_childcare,50480.25
177700,94781.75,before_childcare,82918.25
177700,94781.75,after_childcare,50518.25
177800,94843.75,before_childcare,82956.25
177800,94843.75,after_childcare,50556.25
177900,94905.75,before_childcare,82994.25
177900,94905.75,after_childcare,50594.25
178000,94967.75,before_childcare,83032.25
178000,94967.75,after_childcare,50632.25
178100,95029.75,before_childcare,83070.25
178100,95029.75,after_childcare,50670.25
178200,95091.75,before_childcare,83108.25
178200,95091.75,after_childcare,50708.25
178300,95153.75,before_childcare,83146.25
178300,95153.75,after_childcare,50746.25
178400,95215.75,before_childcare,83184.25
178400,95215.75,after_childcare,50784.25
178500,95277.75,before_childcare,83222.25
178500,95277.75,after_childcare,50822.25
178600,95339.75,before_childcare,83260.25
178600,95339.75,after_childcare,50860.25
178700,95401.75,before_childcare,83298.25
178700,95401.75,after_childcare,50898.25
178800,95463.75,before_childcare,83336.25
178800,95463.75,after_childcare,50936.25
178900,95525.75,before_childcare,83374.25
178900,95525.75,after_childcare,50974.25
179000,95587.75,before_childcare,83412.25
179000,95587.75,after_childcare,51012.25
179100,95649.75,before_childcare,83450.25
179100,95649.75,after_childcare,51050.25
179200,95711.75,before_childcare,83488.25
179200,95711.75,after_childcare,51088.25
179300,95773.75,before_childcare,83526.25
179300,95773.75,after_childcare,51126.25
179400,95835.75,before_childcare,83564.25
179400,95835.75,after_childcare,51164.25
179500,95897.75,before_childcare,83602.25
179500,95897.75,after_childcare,51202.25
179600,95959.75,before_childcare,83640.25
179600,95959.75,after_childcare,51240.25
179700,96021.75,before_childcare,83678.25
179700,96021.75,after_childcare,51278.25
179800,96083.75,before_childcare,83716.25
179800,96083.75,after_childcare,51316.25
179900,96145.75,before_childcare,83754.25
179900,96145.75,after_childcare,51354.25
180000,96207.75,before_childcare,83792.25
180000,96207.75,after_childcare,51392.25
180100,96269.75,before_childcare,83830.25
180100,96269.75,after_childcare,51430.25
180200,96331.75,before_childcare,83868.25
180200,96331.75,after_childcare,51468.25
180300,96393.75,before_childcare,83906.25
180300,96393.75,after_childcare,51506.25
180400,96455.75,before_childcare,83944.25
180400,96455.75,after_childcare,51544.25
180500,96517.75,before_childcare,83982.25
180500,96517.75,after_childcare,51582.25
180600,96579.75,before_childcare,84020.25
180600,96579.75,after_childcare,51620.25
180700,96641.75,before_childcare,84058.25
180700,96641.75,after_childcare,51658.25
180800,96703.75,before_childcare,84096.25
180800,96703.75,after_childcare,51696.25
180900,96765.75,before_childcare,84134.25
180900,96765.75,after_childcare,51734.25
181000,96827.75,before_childcare,84172.25
181000,96827.75,after_childcare,51772.25
181100,96889.75,before_childcare,84210.25
181100,96889.75,after_childcare,51810.25
181200,96951.75,before_childcare,84248.25
181200,96951.75,after_childcare,51848.25
181300,97013.75,before_childcare,84286.25
181300,97013.75,after_childcare,51886.25
181400,97075.75,before_childcare,84324.25
181400,97075.75,after_childcare,51924.25
181500,97137.75,before_childcare,84362.25
181500,97137.75,after_childcare,51962.25
181600,97199.75,before_childcare,84400.25
181600,97199.75,after_childcare,52000.25
181700,97261.75,before_childcare,84438.25
181700,97261.75,after_childcare,52038.25
181800,97323.75,before_childcare,84476.25
181800,97323.75,after_childcare,52076.25
181900,97385.75,before_childcare,84514.25
181900,97385.75,after_childcare,52114.25
182000,97447.75,before_childcare,84552.25
182000,97447.75,after_childcare,52152.25
182100,97509.75,before_childcare,84590.25
182100,97509.75,after_childcare,52190.25
182200,97571.75,before_childcare,84628.25
182200,97571.75,after_childcare,52228.25
182300,97633.75,before_childcare,84666.25
182300,97633.75,after_childcare,52266.25
182400,97695.75,before_childcare,84704.25
182400,97695.75,after_childcare,52304.25
182500,97757.75,before_childcare,84742.25
182500,97757.75,after_childcare,52342.25
182600,97819.75,before_childcare,84780.25
182600,97819.75,after_childcare,52380.25
182700,97881.75,before_childcare,84818.25
182700,97881.75,after_childcare,52418.25
182800,97943.75,before_childcare,84856.25
182800,97943.75,after_childcare,52456.25
182900,98005.75,before_childcare,84894.25
182900,98005.75,after_childcare,52494.25
183000,98067.75,before_childcare,84932.25
183000,98067.75,after_childcare,52532.25
183100,98129.75,before_childcare,84970.25
183100,98129.75,after_childcare,52570.25
183200,98191.75,before_childcare,85008.25
183200,98191.75,after_childcare,52608.25
183300,98253.75,before_childcare,85046.25
183300,98253.75,after_childcare,52646.25
183400,98315.75,before_childcare,85084.25
183400,98315.75,after_childcare,52684.25
183500,98377.75,before_childcare,85122.25
183500,98377.75,after_childcare,52722.25
183600,98439.75,before_childcare,85160.25
183600,98439.75,after_childcare,52760.25
183700,98501.75,before_childcare,85198.25
183700,98501.75,after_childcare,52798.25
183800,98563.75,before_childcare,85236.25
183800,98563.75,after_childcare,52836.25
183900,98625.75,before_childcare,85274.25
183900,98625.75,after_childcare,52874.25
184000,98687.75,before_childcare,85312.25
184000,98687.75,after_childcare,52912.25
184100,98749.75,before_childcare,85350.25
184100,98749.75,after_childcare,52950.25
184200,98811.75,before_childcare,85388.25
184200,98811.75,after_childcare,52988.25
184300,98873.75,before_childcare,85426.25
184300,98873.75,after_childcare,53026.25
184400,98935.75,before_childcare,85464.25
184400,98935.75,after_childcare,53064.25
184500,98997.75,before_childcare,85502.25
184500,98997.75,after_childcare,53102.25
184600,99059.75,before_childcare,85540.25
184600,99059.75,after_childcare,53140.25
184700,99121.75,before_childcare,85578.25
184700,99121.75,after_childcare,53178.25
184800,99183.75,before_childcare,85616.25
184800,99183.75,after_childcare,53216.25
184900,99245.75,before_childcare,85654.25
184900,99245.75,after_childcare,53254.25
185000,99307.75,before_childcare,85692.25
185000,99307.75,after_childcare,53292.25
185100,99369.75,before_childcare,85730.25
185100,99369.75,after_childcare,53330.25
185200,99431.75,before_childcare,85768.25
185200,99431.75,after_childcare,53368.25
185300,99493.75,before_childcare,85806.25
185300,99493.75,after_childcare,53406.25
185400,99555.75,before_childcare,85844.25
185400,99555.75,after_childcare,53444.25
185500,99617.75,before_childcare,85882.25
185500,99617.75,after_childcare,53482.25
185600,99679.75,before_childcare,85920.25
185600,99679.75,after_childcare,53520.25
185700,99741.75,before_childcare,85958.25
185700,99741.75,after_childcare,53558.25
185800,99803.75,before_childcare,85996.25
185800,99803.75,after_childcare,53596.25
185900,99865.75,before_childcare,86034.25
185900,99865.75,after_childcare,53634.25
186000,99927.75,before_childcare,86072.25
186000,99927.75,after_childcare,53672.25
186100,99989.75,before_childcare,86110.25
186100,99989.75,after_childcare,53710.25
186200,100051.75,before_childcare,86148.25
186200,100051.75,after_childcare,53748.25
186300,100113.75,before_childcare,86186.25
186300,100113.75,after_childcare,53786.25
186400,100175.75,before_childcare,86224.25
186400,100175.75,after_childcare,53824.25
186500,100237.75,before_childcare,86262.25
186500,100237.75,after_childcare,53862.25
186600,100299.75,before_childcare,86300.25
186600,100299.75,after_childcare,53900.25
186700,100361.75,before_childcare,86338.25
186700,100361.75,after_childcare,53938.25
186800,100423.75,before_childcare,86376.25
186800,100423.75,after_childcare,53976.25
186900,100485.75,before_childcare,86414.25
186900,100485.75,after_childcare,54014.25
187000,100547.75,before_childcare,86452.25
187000,100547.75,after_childcare,54052.25
187100,100609.75,before_childcare,86490.25
187100,100609.75,after_childcare,54090.25
187200,100671.75,before_childcare,86528.25
187200,100671.75,after_childcare,54128.25
187300,100733.75,before_childcare,86566.25
187300,100733.75,after_childcare,54166.25
187400,100795.75,before_childcare,86604.25
187400,100795.75,after_childcare,54204.25
187500,100857.75,before_childcare,86642.25
187500,100857.75,after_childcare,54242.25
187600,100919.75,before_childcare,86680.25
187600,100919.75,after_childcare,54280.25
187700,100981.75,before_childcare,86718.25
187700,100981.75,after_childcare,54318.25
187800,101043.75,before_childcare,86756.25
187800,101043.75,after_childcare,54356.25
187900,101105.75,before_childcare,86794.25
187900,101105.75,after_childcare,54394.25
188000,101167.75,before_childcare,86832.25
188000,101167.75,after_childcare,54432.25
188100,101229.75,before_childcare,86870.25
188100,101229.75,after_childcare,54470.25
188200,101291.75,before_childcare,86908.25
188200,101291.75,after_childcare,54508.25
188300,101353.75,before_childcare,86946.25
188300,101353.75,after_childcare,54546.25
188400,101415.75,before_childcare,86984.25
188400,101415.75,after_childcare,54584.25
188500,101477.75,before_childcare,87022.25
188500,101477.75,after_childcare,54622.25
188600,101539.75,before_childcare,87060.25
188600,101539.75,after_childcare,54660.25
188700,101601.75,before_childcare,87098.25
188700,101601.75,after_childcare,54698.25
188800,101663.75,before_childcare,87136.25
188800,101663.75,after_childcare,54736.25
188900,101725.75,before_childcare,87174.25
188900,101725.75,after_childcare,54774.25
189000,101787.75,before_childcare,87212.25
189000,101787.75,after_childcare,54812.25
189100,101849.75,before_childcare,87250.25
189100,101849.75,after_childcare,54850.25
189200,101911.75,before_childcare,87288.25
189200,101911.75,after_childcare,54888.25
189300,101973.75,before_childcare,87326.25
189300,101973.75,after_childcare,54926.25
189400,102035.75,before_childcare,87364.25
189400,102035.75,after_childcare,54964.25
189500,102097.75,before_childcare,87402.25
189500,102097.75,after_childcare,55002.25
189600,102159.75,before_childcare,87440.25
189600,102159.75,after_childcare,55040.25
189700,102221.75,before_childcare,87478.25
189700,102221.75,after_childcare,55078.25
189800,102283.75,before_childcare,87516.25
189800,102283.75,after_childcare,55116.25
189900,102345.75,before_childcare,87554.25
189900,102345.75,after_childcare,55154.25
190000,102407.75,before_childcare,87592.25
190000,102407.75,after_childcare,55192.25
190100,102469.75,before_childcare,87630.25
190100,102469.75,after_childcare,55230.25
190200,102531.75,before_childcare,87668.25
190200,102531.75,after_childcare,55268.25
190300,102593.75,before_childcare,87706.25
190300,102593.75,after_childcare,55306.25
190400,102655.75,before_childcare,87744.25
190400,102655.75,after_childcare,55344.25
190500,102717.75,before_childcare,87782.25
190500,102717.75,after_childcare,55382.25
190600,102779.75,before_childcare,87820.25
190600,102779.75,after_childcare,55420.25
190700,102841.75,before_childcare,87858.25
190700,102841.75,after_childcare,55458.25
190800,102903.75,before_childcare,87896.25
190800,102903.75,after_childcare,55496.25
190900,102965.75,before_childcare,87934.25
190900,102965.75,after_childcare,55534.25
191000,103027.75,before_childcare,87972.25
191000,103027.75,after_childcare,55572.25
191100,103089.75,before_childcare,88010.25
191100,103089.75,after_childcare,55610.25
191200,103151.75,before_childcare,88048.25
191200,103151.75,after_childcare,55648.25
191300,103213.75,before_childcare,88086.25
191300,103213.75,after_childcare,55686.25
191400,103275.75,before_childcare,88124.25
191400,103275.75,after_childcare,55724.25
191500,103337.75,before_childcare,88162.25
191500,103337.75,after_childcare,55762.25
191600,103399.75,before_childcare,88200.25
191600,103399.75,after_childcare,55800.25
191700,103461.75,before_childcare,88238.25
191700,103461.75,after_childcare,55838.25
191800,103523.75,before_childcare,88276.25
191800,103523.75,after_childcare,55876.25
191900,103585.75,before_childcare,88314.25
191900,103585.75,after_childcare,55914.25
192000,103647.75,before_childcare,88352.25
192000,103647.75,after_childcare,55952.25
192100,103709.75,before_childcare,88390.25
192100,103709.75,after_childcare,55990.25
192200,103771.75,before_childcare,88428.25
192200,103771.75,after_childcare,56028.25
192300,103833.75,before_childcare,88466.25
192300,103833.75,after_childcare,56066.25
192400,103895.75,before_childcare,88504.25
192400,103895.75,after_childcare,56104.25
192500,103957.75,before_childcare,88542.25
192500,103957.75,after_childcare,56142.25
192600,104019.75,before_childcare,88580.25
192600,104019.75,after_childcare,56180.25
192700,104081.75,before_childcare,88618.25
192700,104081.75,after_childcare,56218.25
192800,104143.75,before_childcare,88656.25
192800,104143.75,after_childcare,56256.25
192900,104205.75,before_childcare,88694.25
192900,104205.75,after_childcare,56294.25
193000,104267.75,before_childcare,88732.25
193000,104267.75,after_childcare,56332.25
193100,104329.75,before_childcare,88770.25
193100,104329.75,after_childcare,56370.25
193200,104391.75,before_childcare,88808.25
193200,104391.75,after_childcare,56408.25
193300,104453.75,before_childcare,88846.25
193300,104453.75,after_childcare,56446.25
193400,104515.75,before_childcare,88884.25
193400,104515.75,after_childcare,56484.25
193500,104577.75,before_childcare,88922.25
193500,104577.75,after_childcare,56522.25
193600,104639.75,before_childcare,88960.25
193600,104639.75,after_childcare,56560.25
193700,104701.75,before_childcare,88998.25
193700,104701.75,after_childcare,56598.25
193800,104763.75,before_childcare,89036.25
193800,104763.75,after_childcare,56636.25
193900,104825.75,before_childcare,89074.25
193900,104825.75,after_childcare,56674.25
194000,104887.75,before_childcare,89112.25
194000,104887.75,after_childcare,56712.25
194100,104949.75,before_childcare,89150.25
194100,104949.75,after_childcare,56750.25
194200,105011.75,before_childcare,89188.25
194200,105011.75,after_childcare,56788.25
194300,105073.75,before_childcare,89226.25
194300,105073.75,after_childcare,56826.25
194400,105135.75,before_childcare,89264.25
194400,105135.75,after_childcare,56864.25
194500,105197.75,before_childcare,89302.25
194500,105197.75,after_childcare,56902.25
194600,105259.75,before_childcare,89340.25
194600,105259.75,after_childcare,56940.25
194700,105321.75,before_childcare,89378.25
194700,105321.75,after_childcare,56978.25
194800,105383.75,before_childcare,89416.25
194800,105383.75,after_childcare,57016.25
194900,105445.75,before_childcare,89454.25
194900,105445.75,after_childcare,57054.25
195000,105507.75,before_childcare,89492.25
195000,105507.75,after_childcare,57092.25
195100,105569.75,before_childcare,89530.25
195100,105569.75,after_childcare,57130.25
195200,105631.75,before_childcare,89568.25
195200,105631.75,after_childcare,57168.25
195300,105693.75,before_childcare,89606.25
195300,105693.75,after_childcare,57206.25
195400,105755.75,before_childcare,89644.25
195400,105755.75,after_childcare,57244.25
195500,105817.75,before_childcare,89682.25
195500,105817.75,after_childcare,57282.25
195600,105879.75,before_childcare,89720.25
195600,105879.75,after_childcare,57320.25
195700,105941.75,before_childcare,89758.25
195700,105941.75,after_childcare,57358.25
195800,106003.75,before_childcare,89796.25
195800,106003.75,after_childcare,57396.25
195900,106065.75,before_childcare,89834.25
195900,106065.75,after_childcare,57434.25
196000,106127.75,before_childcare,89872.25
196000,106127.75,after_childcare,57472.25
196100,106189.75,before_childcare,89910.25
196100,106189.75,after_childcare,57510.25
196200,106251.75,before_childcare,89948.25
196200,106251.75,after_childcare,57548.25
196300,106313.75,before_childcare,89986.25
196300,106313.75,after_childcare,57586.25
196400,106375.75,before_childcare,90024.25
196400,106375.75,after_childcare,57624.25
196500,106437.75,before_childcare,90062.25
196500,106437.75,after_childcare,57662.25
196600,106499.75,before_childcare,90100.25
196600,106499.75,after_childcare,57700.25
196700,106561.75,before_childcare,90138.25
196700,106561.75,after_childcare,57738.25
196800,106623.75,before_childcare,90176.25
196800,106623.75,after_childcare,57776.25
196900,106685.75,before_childcare,90214.25
196900,106685.75,after_childcare,57814.25
197000,106747.75,before_childcare,90252.25
197000,106747.75,after_childcare,57852.25
197100,106809.75,before_childcare,90290.25
197100,106809.75,after_childcare,57890.25
197200,106871.75,before_childcare,90328.25
197200,106871.75,after_childcare,57928.25
197300,106933.75,before_childcare,90366.25
197300,106933.75,after_childcare,57966.25
197400,106995.75,before_childcare,90404.25
197400,106995.75,after_childcare,58004.25
197500,107057.75,before_childcare,90442.25
197500,107057.75,after_childcare,58042.25
197600,107119.75,before_childcare,90480.25
197600,107119.75,after_childcare,58080.25
197700,107181.75,before_childcare,90518.25
197700,107181.75,after_childcare,58118.25
197800,107243.75,before_childcare,90556.25
197800,107243.75,after_childcare,58156.25
197900,107305.75,before_childcare,90594.25
197900,107305.75,after_childcare,58194.25
198000,107367.75,before_childcare,90632.25
198000,107367.75,after_childcare,58232.25
198100,107429.75,before_childcare,90670.25
198100,107429.75,after_childcare,58270.25
198200,107491.75,before_childcare,90708.25
198200,107491.75,after_childcare,58308.25
198300,107553.75,before_childcare,90746.25
198300,107553.75,after_childcare,58346.25
198400,107615.75,before_childcare,90784.25
198400,107615.75,after_childcare,58384.25
198500,107677.75,before_childcare,90822.25
198500,107677.75,after_childcare,58422.25
198600,107739.75,before_childcare,90860.25
198600,107739.75,after_childcare,58460.25
198700,107801.75,before_childcare,90898.25
198700,107801.75,after_childcare,58498.25
198800,107863.75,before_childcare,90936.25
198800,107863.75,after_childcare,58536.25
198900,107925.75,before_childcare,90974.25
198900,107925.75,after_childcare,58574.25
199000,107987.75,before_childcare,91012.25
199000,107987.75,after_childcare,58612.25
199100,108049.75,before_childcare,91050.25
199100,108049.75,after_childcare,58650.25
199200,108111.75,before_childcare,91088.25
199200,108111.75,after_childcare,58688.25
199300,108173.75,before_childcare,91126.25
199300,108173.75,after_childcare,58726.25
199400,108235.75,before_childcare,91164.25
199400,108235.75,after_childcare,58764.25
199500,108297.75,before_childcare,91202.25
199500,108297.75,after_childcare,58802.25
199600,108359.75,before_childcare,91240.25
199600,108359.75,after_childcare,58840.25
199700,108421.75,before_childcare,91278.25
199700,108421.75,after_childcare,58878.25
199800,108483.75,before_childcare,91316.25
199800,108483.75,after_childcare,58916.25
199900,108545.75,before_childcare,91354.25
199900,108545.75,after_childcare,58954.25
200000,108607.75,before_childcare,91392.25
200000,108607.75,after_childcare,58992.25
